game_id,play_id,frame_id,defender_separation
2023090700,3032,5,1.137453295744499
2023090700,3032,6,0.898443097808647
2023090700,3032,7,0.7119691004530914
2023090700,3032,8,0.5663920903402596
2023090700,3032,9,0.509215082258965
2023090700,3089,1,4.612027753602525
2023090700,3089,2,4.559517518334581
2023090700,3089,3,4.536926272268483
2023090700,3089,4,4.5672420562085385
2023090700,3089,5,4.586807168390662
2023090700,3089,6,4.6217961876309515
2023090700,3089,7,4.6705245958029185
2023090700,3089,8,4.702552498377882
2023090700,3089,9,4.713650390090466
2023090700,3089,10,4.712716838512581
2023090700,3089,11,4.699489333959592
2023090700,3114,1,3.62305120030065
2023090700,3114,2,3.2826970618684923
2023090700,3114,3,2.9337518640812092
2023090700,3114,4,2.5491174943497614
2023090700,3114,5,2.1689859381747936
2023090700,3114,6,1.8246369501903748
2023090700,3114,7,1.4937201879870288
2023090700,3114,8,1.1763077828527715
2023090700,3461,1,3.2831996588693806
2023090700,3461,2,3.250061537878941
2023090700,3461,3,3.259033599090385
2023090700,3461,4,3.281249761904749
2023090700,3461,5,3.3154486875836304
2023090700,3461,6,3.3584669121490522
2023090700,3461,7,3.398190695061124
2023090700,3461,8,3.42023391012954
2023090700,3461,9,3.422426040106643
2023090700,3461,10,3.402601945570483
2023090700,3461,11,3.3467745666536914
2023090700,3461,12,3.240987503832742
2023090700,3461,13,3.096837096135341
2023090700,3566,1,1.4424978336205565
2023090700,3566,2,1.6191355718407234
2023090700,3566,3,1.8361917111238677
2023090700,3566,4,2.04606940253746
2023090700,3566,5,2.2203603311174547
2023090700,3566,6,2.366854452643848
2023090700,3566,7,2.488232304267428
2023090700,3566,8,2.5355275585171597
2023090700,3566,9,2.5387004549572265
2023090700,3566,10,2.4906224121692917
2023090700,3674,1,4.087542048713393
2023090700,3674,2,3.859637288658095
2023090700,3674,3,3.6314872986147213
2023090700,3674,4,3.359121909070873
2023090700,3674,5,3.0417100453527763
2023090700,3674,6,2.712876701953113
2023090700,3674,7,2.3725513693068994
2023090700,3674,8,2.0241047403728953
2023090700,3674,9,1.6665233271694686
2023090700,3912,1,6.957707955929165
2023090700,3912,2,6.863963869368785
2023090700,3912,3,6.7897128068866035
2023090700,3912,4,6.712711821611305
2023090700,3912,5,6.64593860940651
2023090700,3912,6,6.578001216175034
2023090700,3912,7,6.489476095957214
2023090700,3912,8,6.379670837903796
2023090700,3912,9,6.217595998454708
2023090700,3912,10,6.01685133603948
2023090700,3912,11,5.791312459192641
2023090700,3912,12,5.52897820578089
2023090700,3912,13,5.230009560220703
2023090700,3971,1,5.670811229445046
2023090700,3971,2,5.112778109795108
2023090700,3971,3,4.541915895302335
2023090700,3971,4,3.94464193558807
2023090700,3971,5,3.336540124140576
2023090700,3971,6,2.7404561664073426
2023090700,3971,7,2.165178976435905
2023090700,3971,8,1.6249615380063627
2023090700,3994,1,3.7278009603518263
2023090700,3994,2,3.6270787143374807
2023090700,3994,3,3.5626956086648827
2023090700,3994,4,3.5160489188860864
2023090700,3994,5,3.497570585420688
2023090700,3994,6,3.4720023041467027
2023090700,3994,7,3.404717315725347
2023090700,3994,8,3.3367798848590517
2023090700,3994,9,3.224903099319419
2023090700,3994,10,3.07774267930248
2023090700,3994,11,2.869320477046786
2023090700,3994,12,2.6446360808247364
2023090700,3994,13,2.3769728648009374
2023090700,3994,14,2.1029740844813136
2023090700,3994,15,1.8284966502567077
2023090700,3994,16,1.5891192529196778
2023090700,3994,17,1.4255525244620115
2023090700,3994,18,1.320984481362292
2023090700,4041,1,0.575673518584968
2023090700,4041,2,0.6276941930590116
2023090700,4041,3,0.6842514157822406
2023090700,4041,4,0.7134423592694806
2023090700,4041,5,0.7211102550927962
2023090700,4041,6,0.7200694410957864
2023090700,4041,7,0.7224956747275303
2023090700,4041,8,0.7072481884034668
2023090700,4041,9,0.7029224708315946
2023090700,4041,10,0.7045565981523393
2023090700,4041,11,0.7023531875061183
2023090700,4041,12,0.7223572523343281
2023090700,4041,13,0.7569015788066393
2023090700,4041,14,0.8104936767180887
2023090700,4041,15,0.8914033879226554
2023090700,4041,16,1.0007996802557513
2023090700,4041,17,1.1275194011634615
2023090700,4041,18,1.270983870865401
2023090700,4041,19,1.428635712839351
2023091000,185,1,3.8686560974064355
2023091000,185,2,3.9189922173946656
2023091000,185,3,3.661966684720106
2023091000,185,4,3.402028806462418
2023091000,185,5,3.1267395158535414
2023091000,185,6,2.847542800380706
2023091000,185,7,2.5503333115496867
2023091000,185,8,2.2420749318432627
2023091000,185,9,1.9376790239872095
2023091000,927,1,3.601846748544419
2023091000,927,2,4.137728845635016
2023091000,927,3,4.660042918257297
2023091000,927,4,5.154852083231869
2023091000,927,5,5.60389150501685
2023091000,927,6,5.936800485109804
2023091000,927,7,5.7319630145352445
2023091000,1046,1,6.886254424576538
2023091000,1046,2,6.742477289542769
2023091000,1046,3,6.584929764241978
2023091000,1046,4,6.393316823058287
2023091000,1046,5,6.004040306327065
2023091000,1046,6,5.242489866466123
2023091000,1046,7,4.433012519720652
2023091000,1046,8,3.5970682506730385
2023091000,1240,1,20.0
2023091000,1240,2,20.0
2023091000,1240,3,20.0
2023091000,1240,4,20.0
2023091000,1240,5,20.0
2023091000,1240,6,20.0
2023091000,1240,7,20.0
2023091000,1240,8,20.0
2023091000,1300,1,1.8287974190707892
2023091000,1300,2,1.8873261509341703
2023091000,1300,3,1.9275372888740694
2023091000,1300,4,1.9682479518597304
2023091000,1300,5,1.9749683541768555
2023091000,1300,6,1.9608416560242719
2023091000,1300,7,1.890952141118327
2023091000,1300,8,1.7875122377203436
2023091000,1325,1,1.1801694793545543
2023091000,1325,2,1.2601587201618671
2023091000,1325,3,1.34238593556399
2023091000,1325,4,1.4676852523616921
2023091000,1325,5,1.5655350523063962
2023091000,1325,6,1.6555965692160672
2023091000,1325,7,1.7495713760804374
2023091000,1325,8,1.814166475271768
2023091000,1325,9,1.892828571212934
2023091000,1325,10,1.9233304448274062
2023091000,1325,11,1.9322784478433788
2023091000,1325,12,1.8626057016985664
2023091000,1325,13,1.8056854654119585
2023091000,1325,14,1.688668114224939
2023091000,1599,1,6.45316976376726
2023091000,1599,2,6.334113986975608
2023091000,1599,3,6.169416504013978
2023091000,1599,4,5.967930964748157
2023091000,1599,5,5.732782919315886
2023091000,1599,6,5.482417350038217
2023091000,1599,7,5.192003466870956
2023091000,1599,8,4.772127408190189
2023091000,1599,9,4.268254912724871
2023091000,1697,1,1.759346469573294
2023091000,1697,2,1.6659531806146275
2023091000,1697,3,1.5355129436120043
2023091000,1697,4,1.4008925726121884
2023091000,1697,5,1.2700393694685248
2023091000,1697,6,1.1615506876585318
2023091000,1697,7,1.04120122935003
2023091000,1697,8,0.9502105029939446
2023091000,1697,9,0.8705170877128189
2023091000,1697,10,0.8302409288875134
2023091000,1697,11,0.8256512580987271
2023091000,1697,12,0.8549268974596617
2023091000,1697,13,0.8904493247793519
2023091000,1697,14,0.9902019995940228
2023091000,1697,15,1.0837435120913075
2023091000,1697,16,1.1955333537798134
2023091000,1720,1,0.5824087911424429
2023091000,1720,2,0.5220153254455271
2023091000,1720,3,0.4707440918375915
2023091000,1720,4,0.42296571965113244
2023091000,1720,5,0.370540146272978
2023091000,1720,6,0.364005494464024
2023091000,1720,7,0.35777087639996746
2023091000,1720,8,0.384187454245972
2023091000,1720,9,0.4459820624195538
2023091000,1720,10,0.5603570290448768
2023091000,1720,11,0.699714227381437
2023091000,1720,12,0.8547514258543241
2023091000,1720,13,1.019999999999999
2023091000,1720,14,1.2076837334335515
2023091000,1720,15,1.4142135623730967
2023091000,1720,16,1.6347782724271767
2023091000,1720,17,1.853995685000371
2023091000,1720,18,2.0496341136895633
2023091000,1743,1,0.4455333881989106
2023091000,1743,2,0.4242640687119295
2023091000,1743,3,0.39319206502675025
2023091000,1743,4,0.4099999999999966
2023091000,1743,5,0.39115214431215906
2023091000,1743,6,0.3863935817272322
2023091000,1743,7,0.3984971769034238
2023091000,1743,8,0.4162931659299731
2023091000,1743,9,0.4390899680020046
2023091000,1743,10,0.4720169488482406
2023091000,1743,11,0.5099019513592753
2023091000,1743,12,0.5448853090330159
2023091000,2101,1,2.710073799733143
2023091000,2101,2,2.5365330670030706
2023091000,2101,3,2.373604853382298
2023091000,2101,4,2.1901826407859146
2023091000,2101,5,1.9968475154602956
2023091000,2101,6,1.8051038751274127
2023091000,2101,7,1.6179307772584224
2023091000,2101,8,1.4105672617780374
2023091000,2101,9,1.2206555615733692
2023091000,2101,10,1.0656922632730355
2023091000,2389,1,1.3393281898026315
2023091000,2389,2,1.3945967159003363
2023091000,2389,3,1.4309786860746736
2023091000,2389,4,1.4977650015940451
2023091000,2389,5,1.5538983235720454
2023091000,2389,6,1.6201234520862882
2023091000,2389,7,1.6957889019568422
2023091000,2389,8,1.7663804799646077
2023091000,2389,9,1.8435292240699657
2023091000,2389,10,1.778904157058496
2023091000,2389,11,0.9400531899844794
2023091000,3078,1,2.0500975586542243
2023091000,3078,2,2.032141727340886
2023091000,3078,3,2.0161349161204463
2023091000,3078,4,1.9906029237394367
2023091000,3078,5,1.9241881404893857
2023091000,3078,6,1.862713075060139
2023091000,3078,7,1.7927074496414626
2023091000,3078,8,1.7116366436834642
2023091000,3078,9,1.6191973320136128
2023091000,3078,10,1.522793485670331
2023091000,3078,11,1.4338758663147948
2023091000,3078,12,1.3465882815471142
2023091000,3078,13,1.2523977004130904
2023091000,3078,14,1.1597413504743166
2023091000,3078,15,1.1045361017187256
2023091000,3078,16,1.0539449701004386
2023091000,3078,17,1.0125709851659774
2023091000,3078,18,0.9640020746865627
2023091000,3078,19,0.9464142856064693
2023091000,3078,20,0.9231467922275439
2023091000,3078,21,0.9135097153287421
2023091000,3078,22,0.9192388155425061
2023091000,3078,23,0.9411163583744557
2023091000,3078,24,0.9823441352194219
2023091000,3078,25,1.0456098698845606
2023091000,3078,26,1.1676472069936203
2023091000,3078,27,1.3000000000000027
2023091000,3369,1,1.1661903789690606
2023091000,3369,2,1.2070211265756698
2023091000,3369,3,1.257815566766447
2023091000,3369,4,1.2876334882255909
2023091000,3369,5,1.3284953895290719
2023091000,3369,6,1.3594484175576516
2023091000,3421,1,0.4742362280551763
2023091000,3421,2,0.42941821107167655
2023091000,3421,3,0.4197618372363072
2023091000,3421,4,0.4701063709417252
2023091000,3421,5,0.5434151267677421
2023091000,3421,6,0.65924198895398
2023091000,3421,7,0.7877182237323205
2023091000,3421,8,0.9374433316206382
2023091000,3421,9,1.070046727951633
2023091000,3421,10,1.2116517651536682
2023091000,3421,11,1.3364505228402594
2023091000,3421,12,1.4807092894960825
2023091000,3486,1,5.389703145814246
2023091000,3486,2,5.19330338031584
2023091000,3486,3,5.006246098625193
2023091000,3486,4,4.821379470649461
2023091000,3486,5,4.632763753959394
2023091000,3486,6,4.4171484014010804
2023091000,3486,7,4.215447781671592
2023091000,3486,8,3.9974241706378804
2023091000,3486,9,3.7752483362025426
2023091000,3486,10,3.5508872130778864
2023091000,3486,11,3.2960127426938133
2023091000,4155,1,2.079639391817726
2023091000,4155,2,2.26497240601293
2023091000,4155,3,2.4338652386687296
2023091000,4155,4,2.5630060475933303
2023091000,4155,5,2.6555978611228004
2023091000,4155,6,2.7203860020225057
2023091000,4155,7,2.750363612324742
2023091000,4155,8,2.7487087877765477
2023091001,532,1,0.4627094120503715
2023091001,532,2,0.5557877292636071
2023091001,532,3,0.6280127387242999
2023091001,532,4,0.6806614430096679
2023091001,532,5,0.7158910531638216
2023091001,532,6,0.7518643494673709
2023091001,532,7,0.7874642849043997
2023091001,532,8,0.733757453113768
2023091001,532,9,0.7707788269017251
2023091001,532,10,0.7353910524340096
2023091001,893,1,5.564755160831431
2023091001,893,2,5.655528268871076
2023091001,893,3,5.775292200399912
2023091001,893,4,5.959077109754498
2023091001,893,5,6.182434795450732
2023091001,893,6,6.485406695034621
2023091001,893,7,6.835729661126171
2023091001,893,8,7.233947746562733
2023091001,893,9,7.674750810286939
2023091001,893,10,8.151380251221253
2023091001,893,11,8.668108213445414
2023091001,893,12,8.575546629807336
2023091001,893,13,7.783938591741334
2023091001,893,14,6.947639887040785
2023091001,893,15,6.163318911106255
2023091001,893,16,5.338164478545035
2023091001,893,17,4.524035808876858
2023091001,1042,1,8.012496489858822
2023091001,1042,2,7.760006443296286
2023091001,1042,3,7.521701935067624
2023091001,1042,4,7.3274347489418155
2023091001,1042,5,7.174761320071906
2023091001,1042,6,7.039978693149578
2023091001,1042,7,6.88532497417514
2023091001,1042,8,6.7385829370869965
2023091001,1042,9,6.563269002562679
2023091001,1042,10,6.389569625569473
2023091001,1042,11,6.1967814226419184
2023091001,1042,12,5.9751569017055965
2023091001,1232,1,7.769337166065062
2023091001,1232,2,8.17508409742676
2023091001,1232,3,8.506233008800073
2023091001,1232,4,8.752628176724983
2023091001,1232,5,8.94067670816924
2023091001,1232,6,9.071344993990694
2023091001,1232,7,9.134221368020384
2023091001,1232,8,9.103021476410996
2023091001,1232,9,9.0047598524336
2023091001,1232,10,8.879470704946327
2023091001,1232,11,8.660092378260172
2023091001,1368,1,2.147417053112875
2023091001,1368,2,2.019430612821346
2023091001,1368,3,1.8902909828912546
2023091001,1368,4,1.748971126119584
2023091001,1368,5,1.6175598906995694
2023091001,1368,6,1.4808105888330203
2023091001,1368,7,1.345362404707371
2023091001,1368,8,1.2159358535712324
2023091001,1368,9,1.0904127658827183
2023091001,1438,1,5.424850228347323
2023091001,1438,2,5.126909400408788
2023091001,1438,3,4.797103292613157
2023091001,1438,4,4.436146976825723
2023091001,1438,5,4.069754292337558
2023091001,1438,6,3.703633351183673
2023091001,1438,7,3.360014880919427
2023091001,1438,8,3.0200165562460106
2023091001,1549,1,3.480488471464888
2023091001,1549,2,3.334861316456801
2023091001,1549,3,3.2009998437988116
2023091001,1549,4,3.060065358779125
2023091001,1549,5,2.963308961279611
2023091001,1549,6,2.8328960446864198
2023091001,1549,7,2.716707566154294
2023091001,1549,8,2.5778285435614277
2023091001,1549,9,2.4495101551126557
2023091001,1549,10,2.3244139046219763
2023091001,1574,1,4.47303029276574
2023091001,1574,2,4.317371885765688
2023091001,1574,3,4.128655955634961
2023091001,1574,4,3.933954753171415
2023091001,1574,5,3.7387163572541766
2023091001,1574,6,3.5616990327651235
2023091001,1574,7,3.408518739863399
2023091001,1574,8,3.293038110924309
2023091001,1797,1,2.361228493814185
2023091001,1797,2,1.8725917868024533
2023091001,1797,3,1.44308696896618
2023091001,1797,4,1.1030865786510085
2023091001,1797,5,0.8127115109311563
2023091001,1797,6,0.6107372593840983
2023091001,1797,7,0.5249761899362665
2023091001,1797,8,0.5500000000000043
2023091001,1797,9,0.6040695324215597
2023091001,1797,10,0.6873136110975822
2023091001,1797,11,0.7716216689544201
2023091001,1797,12,0.9542536350467867
2023091001,1797,13,1.190798051728335
2023091001,1797,14,1.3732079230764718
2023091001,1797,15,1.465093853648972
2023091001,1948,1,1.1954915307102771
2023091001,1948,2,1.3612494260788488
2023091001,1948,3,1.632298992219261
2023091001,1948,4,1.65604951616792
2023091001,1948,5,1.7129214809792097
2023091001,1948,6,1.7923448328934932
2023091001,1948,7,1.8047160441465568
2023091001,1948,8,1.7961069010501585
2023091001,1948,9,1.7267599717389799
2023091001,1948,10,1.6263455967290588
2023091001,1948,11,1.4319916200872163
2023091001,1948,12,1.2101652779682663
2023091001,1980,1,5.513302095840577
2023091001,1980,2,5.279867422577961
2023091001,1980,3,5.030516872052013
2023091001,1980,4,4.767651413431993
2023091001,1980,5,4.36953086726711
2023091001,1980,6,3.9950594488693123
2023091001,1980,7,3.608794812676388
2023091001,1980,8,3.217079420841202
2023091001,1980,9,2.826605738337059
2023091001,1980,10,2.3753947040439334
2023091001,1980,11,1.9144189719076614
2023091001,1980,12,1.4309786860746736
2023091001,1980,13,0.8984430978086491
2023091001,2151,1,4.419253330597831
2023091001,2151,2,4.624294540792141
2023091001,2151,3,4.914977110831748
2023091001,2151,4,5.306194493231474
2023091001,2151,5,5.731893229989549
2023091001,2151,6,6.234621079103365
2023091001,2151,7,5.5682133579811754
2023091001,2151,8,4.695157079374453
2023091001,2351,1,1.9443507913954259
2023091001,2351,2,1.9866806487203754
2023091001,2351,3,2.033642053066368
2023091001,2351,4,2.1115397225721355
2023091001,2351,5,2.1913466179497947
2023091001,2351,6,2.28473193175917
2023091001,2351,7,2.3607202290826437
2023091001,2351,8,2.438134532793462
2023091001,2351,9,2.5041565446273544
2023091001,2351,10,2.57419890451379
