game_id,play_id,nfl_id,player_name,player_position,route_embed_1,route_embed_2,route_embed_3,route_embed_4,route_embed_5,route_embed_6,route_embed_7,route_embed_8,route_embed_9,route_embed_10,route_embed_11,route_embed_12,route_embed_13,route_embed_14,route_embed_15,pass_result,route_label,yards_gained,expected_points_added,route_cluster,pass_result_num
2023091000,2389,53488,Terrace Marshall Jr.,WR,11.917383368273219,10.499999999999993,5.07,59.43,16.949999999999996,7.33,4.47037037037037,2.652955509327839,4.92,2.9681481481481478,0,27,2.6,5.07,0.9784001758179725,IN,IN,0,-4.84897045232356,5,2
2023091000,3078,53488,Terrace Marshall Jr.,WR,20.418435392241364,18.61,7.51,63.39,8.67,7.15,5.133750000000001,2.494293679889852,6.55,2.30775,1,40,3.9000000000000004,7.51,0.9828465488085282,I,GO,0,-0.550715484423563,0,1
2023091000,3369,55904,Jonathan Mingo,WR,14.561342710078538,13.730000000000002,4.020000000000003,23.85,38.37,8.08,4.473030303030304,2.840887278704143,4.39,1.8636363636363635,1,33,3.2,4.020000000000003,0.9824923388013506,I,GO,0,-0.3947639092803,9,1
2023091000,3421,53488,Terrace Marshall Jr.,WR,9.299978817125815,7.68,5.22,20.14,4.89,6.72,3.9104166666666664,2.3819346889280655,4.4,2.5341666666666662,2,24,2.3000000000000003,5.22,0.9985027108467762,I,HITCH,0,-1.43809938617051,1,1
2023091000,3486,44931,Mack Hollins,WR,8.27607050146998,7.650000000000006,3.0799999999999983,61.84,16.04,6.85,4.439473684210527,2.4542309808985663,5.39,3.27,0,19,1.8,3.0799999999999983,0.9964573010681844,C,OUT,11,0.98603654676117,8,0
2023091000,4155,40488,Adam Thielen,WR,5.846873054999279,4.429999999999993,0.7199999999999989,73.83,19.76,4.94,2.4244,1.393078365826321,5.52,2.7763999999999998,1,25,2.4000000000000004,2.1000000000000014,0.7676118061419986,C,SLANT,9,1.03782047051936,2,0
2023091001,532,55886,Zay Flowers,WR,14.00222950274865,4.950000000000003,12.510000000000002,96.37,34.7,7.52,4.556129032258065,2.738280089666206,4.15,2.313225806451613,1,31,3.0,12.510000000000002,0.9608270363176623,IN,CROSS,0,-4.66642326349393,3,2
2023091001,893,55886,Zay Flowers,WR,10.005592563993964,8.939999999999998,4.349999999999994,85.02,42.12,6.84,4.18875,2.700572101224673,5.12,2.5116666666666667,2,24,2.3000000000000003,4.359999999999999,0.9936580500883386,C,GO,21,1.88695737428498,1,0
2023091001,1042,53518,Nico Collins,WR,14.265506970966587,14.079999999999998,0.09000000000000341,51.269999999999996,37.86,7.99,4.782333333333333,2.696193591910171,5.64,2.311666666666667,0,30,2.9000000000000004,1.0799999999999983,0.987016281143308,I,GO,0,-0.902623100671917,9,1
2023091001,1232,53456,Rashod Bateman,WR,7.281911792659689,5.269999999999996,0.3399999999999963,63.22,36.87,4.85,2.2859375,1.6142367803592248,5.12,3.0984375,1,32,3.1,1.5800000000000054,0.725215644345814,C,HITCH,8,-0.161094236769713,2,0
2023091001,1368,39989,Robert Woods,WR,9.720522606325652,7.860000000000003,0.6700000000000017,39.63,16.22,6.24,3.797692307692308,1.82598424460302,4.38,3.3653846153846154,1,26,2.5,2.75,0.8115308830300074,C,SLANT,13,1.61136758653447,2,0
2023091001,1438,39989,Robert Woods,WR,13.14220980976376,7.289999999999999,7.600000000000001,57.49,12.09,4.92,3.0751162790697673,1.3501293978427247,4.7,2.322790697674419,1,43,4.2,7.609999999999999,0.8013189341257835,C,HITCH,5,1.44433482689783,2,0
2023091001,1549,53518,Nico Collins,WR,4.461675356658649,4.400000000000006,0.6600000000000001,72.86,8.76,5.19,2.48,2.140475483185371,5.0,2.407222222222222,1,18,1.7000000000000002,0.6600000000000001,0.9972094103427783,C,HITCH,5,0.204649383667856,10,0
2023091001,1574,53518,Nico Collins,WR,10.735831495776587,10.560000000000002,1.3599999999999994,84.22,16.75,6.73,4.2992,2.544274487288403,4.66,2.6944,1,25,2.4000000000000004,1.3699999999999992,0.9917457816513169,C,IN,14,1.10662470466923,5,0
2023091001,1797,41238,Odell Beckham,WR,7.417342126842487,7.270000000000003,1.2700000000000031,59.9,10.059999999999995,6.35,3.9194736842105264,2.327042647950423,5.17,3.1378947368421053,0,19,1.8,1.2700000000000031,0.9949783526408057,I,OUT,0,-0.604518267849926,8,1
2023091001,1948,55934,Tank Dell,WR,11.149311303289297,9.89,4.789999999999999,52.49,3.73,7.17,4.148148148148148,2.673663630297799,4.69,2.715925925925925,1,27,2.6,4.799999999999999,0.9856135769411163,C,HITCH,10,0.675556238857098,5,0
2023091001,1980,39989,Robert Woods,WR,7.60962925645428,7.539999999999999,0.8599999999999994,60.29,44.88,5.69,3.6533333333333333,1.9551939375246983,3.7,1.8338095238095238,0,21,2.0,0.8599999999999994,0.9972741582539127,C,HITCH,19,1.28854691784363,1,0
2023091001,2151,39989,Robert Woods,WR,8.067807789881677,6.8999999999999915,3.9499999999999993,87.44,19.21,5.4,2.979259259259259,1.9705737663586635,4.36,2.4248148148148148,0,27,2.6,3.9499999999999993,0.9854757466970548,C,HITCH,7,-0.214768829464447,1,0
2023091001,2351,55886,Zay Flowers,WR,21.285457867555436,20.64,4.76,58.77,11.17,8.52,5.894722222222222,2.8168021241026513,6.64,2.768333333333333,0,36,3.5,4.76,0.9951284992319196,C,OUT,20,1.29384026839398,0,0
2023091001,2432,55886,Zay Flowers,WR,5.317719947210092,4.160000000000004,0.37000000000000455,65.12,34.06,4.12,2.2720833333333332,1.1731043141528623,6.74,3.002916666666667,1,24,2.3000000000000003,1.3500000000000014,0.7853783115719463,C,HITCH,19,2.64100082183722,2,0
2023091001,2469,53456,Rashod Bateman,WR,15.299688102293217,14.010000000000005,1.1999999999999993,96.36,24.38,7.08,4.974193548387098,2.1557748401190517,6.52,3.4319354838709675,0,31,3.0,2.84,0.9190578170359699,C,IN,18,1.04294382920489,5,0
2023091001,2759,53518,Nico Collins,WR,16.58881609465201,16.47,0.259999999999998,52.129999999999995,14.329999999999998,7.82,5.594333333333334,2.315373930228465,5.34,2.772,0,30,2.9000000000000004,0.9399999999999977,0.9929612815239064,C,HITCH,15,0.823464720044285,5,0
2023091001,3086,53518,Nico Collins,WR,7.638303475282575,7.3500000000000085,1.759999999999998,48.81,19.599999999999994,5.99,3.7095238095238097,2.343562408365683,4.81,2.9157142857142864,1,21,2.0,1.759999999999998,0.9894584695714176,C,SLANT,14,1.68849259137642,8,0
2023091001,3111,55934,Tank Dell,WR,8.727663214016623,6.250000000000007,5.590000000000003,60.85,41.019999999999996,5.19,3.5328,1.9930786905354902,6.15,3.0432,1,25,2.4000000000000004,5.590000000000003,0.9607544900771893,C,OUT,11,0.68129193643108,4,0
2023091001,3216,39989,Robert Woods,WR,28.65414820322443,17.180000000000007,16.119999999999997,78.87,26.08,8.6,5.98375,2.592911470454983,5.22,2.7589583333333336,2,48,4.7,16.200000000000003,0.8221700443933906,I,IN,0,-1.45949540112633,7,1
2023091001,3302,41238,Odell Beckham,WR,10.86344798205352,10.069999999999997,2.3000000000000043,41.37,45.21,6.59,4.3776,2.28969299252105,5.71,3.7323999999999997,1,25,2.4000000000000004,2.3699999999999974,0.9508327703035648,C,OUT,8,2.07278620102443,4,0
2023091001,3879,53518,Nico Collins,WR,11.84829117827121,10.890000000000004,4.600000000000001,39.02,39.5,7.98,4.7848,3.0546264365166933,5.95,2.6844,1,25,2.4000000000000004,4.600000000000001,0.9977539427305298,I,OUT,0,-0.852282902691513,9,1
2023091001,3902,53518,Nico Collins,WR,8.318781148856548,8.010000000000002,1.629999999999999,37.45,16.58,6.91,3.5025,2.4820577893282856,3.7,2.05375,1,24,2.3000000000000003,1.8499999999999979,0.9826158998439628,C,IN,26,2.96377102646511,1,0
2023091001,4018,41238,Odell Beckham,WR,10.612422638099378,10.460000000000008,0.8999999999999986,81.02000000000001,40.47,7.94,4.2951999999999995,2.541982690735718,3.28,2.542,0,25,2.4000000000000004,1.2100000000000009,0.9892790637882612,C,GO,29,2.87489696592093,1,0
2023091001,4216,39989,Robert Woods,WR,13.912889595565572,13.86,1.0600000000000023,53.7,18.86,7.18,4.842758620689656,2.4481974368206445,4.37,2.2455172413793103,0,29,2.8000000000000003,1.0900000000000034,0.9991076775643193,I,POST,0,-0.415467645507306,5,1
2023091001,4239,55934,Tank Dell,WR,12.551691947145855,11.219999999999999,4.939999999999998,50.83,50.69,7.82,4.667777777777778,2.9349136186126414,5.97,3.057777777777778,0,27,2.6,4.949999999999996,0.9767100578774677,C,HITCH,13,1.43133433128241,9,0
2023091001,4322,39989,Robert Woods,WR,7.23711435958513,5.719999999999999,3.09,69.61,13.67,5.01,2.9352000000000005,1.6464788691831633,5.35,2.7791999999999994,1,25,2.4000000000000004,3.0999999999999996,0.8983233902147607,I,IN,0,-0.308709352742881,8,1
2023091001,4392,45052,Noah Brown,WR,13.232678635669227,-3.2099999999999937,12.55,56.09,25.66,7.73,6.235454545454545,1.3578895644580486,5.17,2.5168181818181825,0,22,2.1,12.55,0.9789415308973638,I,CROSS,0,-2.10148695943644,11,1
2023091001,4564,56070,Xavier Hutchinson,WR,7.638268770108678,5.68,4.669999999999995,29.23,39.05,5.46,2.6493103448275863,1.9427740311113362,6.56,2.4793103448275864,0,29,2.8000000000000003,4.68,0.9626944533957172,C,IN,9,0.276538014179096,4,0
2023091001,4589,53518,Nico Collins,WR,5.284644271180701,5.2500000000000036,0.21999999999999886,37.2,46.48,5.72,3.2035294117647064,2.137048025830464,5.08,2.3964705882352937,0,17,1.6,0.3299999999999983,0.9943162173939301,C,HITCH,6,-0.196636745007709,4,0
2023091001,4639,55934,Tank Dell,WR,4.168184106499853,4.049999999999997,0.7800000000000011,44.05,44.25,5.04,2.527647058823529,1.984012756422463,4.65,2.8494117647058825,0,17,1.6,0.7800000000000011,0.9895021735077757,I,SLANT,0,-0.0834599398076534,10,1
2023091002,110,53434,Ja'Marr Chase,WR,10.23939345036317,6.339999999999996,7.8700000000000045,48.8,39.02,6.65,4.568260869565218,1.8075263161014306,3.68,2.0152173913043474,0,23,2.2,7.8700000000000045,0.9869786316839634,C,OUT,12,2.36456456873566,1,0
2023091002,599,40026,Marquise Goodwin,WR,30.332135189978352,27.980000000000004,10.969999999999999,93.76,26.759999999999998,9.83,6.935681818181817,3.12778575199124,4.65,1.909772727272727,0,44,4.3,10.979999999999997,0.9908184897061324,I,POST,0,-0.884748834650964,0,1
2023091002,767,43344,Tyler Boyd,WR,4.304142459177886,3.75,1.8500000000000014,28.91,29.65,5.14,2.628823529411765,1.9102842797373814,4.61,3.3111764705882347,0,17,1.6,1.8500000000000014,0.9715075523335966,C,SLANT,6,-0.543297542259097,8,0
2023091002,873,42347,Amari Cooper,WR,24.36529325830196,17.52000000000001,15.099999999999994,82.81,17.39,7.57,5.4382222222222225,2.4275991589979746,4.41,2.307111111111112,2,45,4.4,15.099999999999994,0.9492687292023682,C,CROSS,20,1.35698474419769,7,0
2023091002,975,53463,Elijah Moore,WR,3.7716814289464864,3.3200000000000074,1.0499999999999972,88.2,45.41,3.49,1.939,1.3322000007901453,5.81,2.6355,2,20,1.9000000000000001,1.3200000000000003,0.923217608830733,I,SLANT,0,-1.15798199828714,10,1
2023091002,1071,43344,Tyler Boyd,WR,5.460160697212029,4.570000000000007,0.7899999999999991,29.620000000000005,17.439999999999998,4.62,2.351666666666667,1.5291875270069473,5.57,3.0062499999999996,1,24,2.3000000000000003,1.6199999999999974,0.8493851918190939,I,SLANT,0,-0.945457940455526,8,1
2023091002,1209,42347,Amari Cooper,WR,6.9580984936501045,6.109999999999999,3.210000000000001,50.97,10.87,5.93,3.5230000000000006,2.346226758009549,4.98,3.0670000000000006,1,20,1.9000000000000001,3.210000000000001,0.9919230513767244,C,OUT,6,-0.162401858251542,8,0
2023091002,1260,40026,Marquise Goodwin,WR,14.46536667669292,14.409999999999997,0.019999999999999574,65.91,9.5,8.62,5.414074074074074,3.1662283547309085,5.2,2.5762962962962956,1,27,2.6,0.5400000000000009,0.9961734259015866,I,POST,0,-1.50384588143788,5,1
2023091002,1412,52441,Tee Higgins,WR,9.353822235196045,8.36,4.049999999999997,79.06,4.659999999999997,7.52,3.9566666666666666,2.752097487319471,4.58,2.4516666666666667,2,24,2.3000000000000003,4.090000000000003,0.9931078320940955,I,GO,0,-1.82880619144998,1,1
2023091002,1540,52595,Donovan Peoples-Jones,WR,20.296019335129074,19.279999999999994,4.200000000000001,66.1,13.99,7.27,5.36157894736842,2.2716650951250883,5.08,2.701842105263158,0,38,3.7,4.200000000000001,0.9722185570657135,I,IN,0,-0.735690673347563,0,1
2023091002,1832,42347,Amari Cooper,WR,17.435611220771293,16.550000000000004,2.610000000000001,70.7,11.6,7.46,4.261463414634147,2.466303469745369,5.36,3.01390243902439,0,41,4.0,2.610000000000001,0.9609379029604499,I,HITCH,0,-1.45696560083888,0,1
2023091002,1944,43344,Tyler Boyd,WR,18.37599370114247,5.509999999999991,13.989999999999995,32.989999999999995,4.57,6.26,3.797755102040816,1.9657592524964773,4.77,2.473061224489796,1,49,4.800000000000001,13.989999999999995,0.818239481283548,C,OUT,4,-0.0394790230784565,7,0
2023091002,1974,52441,Tee Higgins,WR,10.334944860195636,6.190000000000012,7.939999999999998,37.760000000000005,43.199999999999996,6.29,4.1816,2.2454280957833705,4.32,2.6104000000000003,0,25,2.4000000000000004,7.939999999999998,0.9741469931453733,I,OUT,0,-0.999396529747173,1,1
2023091002,2039,54564,David Bell,WR,9.411427336936365,9.02000000000001,2.3999999999999986,68.93,16.19,6.51,3.9858333333333333,2.537062520294693,4.81,2.6304166666666666,1,24,2.3000000000000003,2.3999999999999986,0.9917550871889783,I,GO,0,-0.298349102493376,1,1
2023091002,2095,42347,Amari Cooper,WR,8.754383117375536,8.569999999999993,1.230000000000004,69.1,43.74,6.3,4.026818181818181,2.335753954678561,5.67,3.0259090909090913,0,22,2.1,1.2600000000000051,0.9889694294627401,C,OUT,11,1.18038871040335,4,0
2023091002,2127,52595,Donovan Peoples-Jones,WR,9.914845570708195,8.819999999999993,4.200000000000001,80.1,12.76,6.91,4.197500000000001,2.649003504191225,4.88,2.9025,0,24,2.3000000000000003,4.200000000000001,0.985285221439626,C,OUT,12,0.654287431330886,5,0
