game_id,play_id,nfl_id,player_name,player_position,route_cluster,route_label,pass_result,yards_gained,route_deviation,RouteExecIQ,ConvergenceIQ_WR,num_frames,air_yards,AirPlayIQ_WR
2023090700,3566,44930,Josh Reynolds,WR,7,HITCH,C,33,2.4513180297655874,0.9680722627229892,0.1643409614134268,9.0,15,0.566206612068208
2023090700,3674,54885,Justyn Ross,WR,6,HITCH,C,6,2.797062019793038,-0.01996274126250571,-0.5835310033528156,8.0,6,-0.3017468723076607
2023090700,3912,53449,Kadarius Toney,WR,7,CROSS,I,0,7.309926988907509,-0.8716114164410382,-0.8728670004467624,12.0,19,-0.8722392084439003
2023090700,3971,54519,Skyy Moore,WR,0,HITCH,I,0,2.9424240142164826,0.5390542378658323,-0.08381446157307522,7.0,7,0.22761988814637854
2023090700,3994,55920,Rashee Rice,WR,7,CROSS,I,0,5.721709457249626,-0.2702421981063308,-0.27873708793974417,17.0,20,-0.27448964302303747
2023090700,4041,46213,Justin Watson,WR,3,CORNER,I,0,17.057217811910352,-1.369574746959268,-0.5541415975797781,18.0,25,-0.9618581722695231
2023091000,185,53488,Terrace Marshall Jr.,WR,0,IN,C,12,1.3792317019465958,1.4227294546162967,0.23610811115921904,8.0,11,0.8294187828877579
2023091000,661,46094,Hayden Hurst,TE,0,IN,IN,0,3.2677063476182098,0.3551715932176666,-0.011343403572817958,9.0,12,0.17191409482242434
2023091000,842,46094,Hayden Hurst,TE,2,IN,I,0,4.554845203089746,0.8086916106557014,-0.2400163980168967,9.0,17,0.28433760631940236
2023091000,877,53555,Chuba Hubbard,RB,2,FLAT,C,7,10.369081327678126,-0.5446350608151491,-1.2101706991127634,7.0,1,-0.8774028799639563
2023091000,927,54473,Drake London,WR,10,HITCH,I,0,1.1745018681112942,1.20620084898369,-1.8022147312837102,6.0,6,-0.29800694115001014
2023091000,1046,44931,Mack Hollins,WR,6,SLANT,C,9,1.8485751455045905,0.6525022603771169,-0.019007224451805933,7.0,9,0.3167475179626555
2023091000,1193,46094,Hayden Hurst,TE,11,IN,C,11,2.6955664722109587,0.7110208190334328,0.2818367131263231,8.0,11,0.49642876607987796
2023091000,1240,53488,Terrace Marshall Jr.,WR,1,SLANT,C,11,4.444342693512703,0.1313548834559328,-0.40008609966817205,7.0,6,-0.13436560810611964
2023091000,1300,40488,Adam Thielen,WR,6,IN,C,3,2.82501670365988,-0.039782252783372794,0.6431372727144344,7.0,3,0.30167750996553083
2023091000,1325,55904,Jonathan Mingo,WR,1,OUT,C,9,3.44412375679017,0.6054193068401215,0.031252288274100495,13.0,9,0.318335797557111
2023091000,1382,46094,Hayden Hurst,TE,5,CROSS,C,14,3.5085717085028763,-0.2841639532627979,-0.32034942139913936,8.0,4,-0.30225668733096867
2023091000,1429,46094,Hayden Hurst,TE,5,FLAT,C,4,4.444722123441424,-0.9092275736644991,0.0017266393761992682,8.0,2,-0.4537504671441499
2023091000,1599,44931,Mack Hollins,WR,11,HITCH,C,11,2.8070983238168314,0.6466504460062619,0.39786405964302773,8.0,11,0.5222572528246447
2023091000,1697,53488,Terrace Marshall Jr.,WR,11,GO,I,0,5.403259523803177,-0.851718517438702,0.242747207504114,15.0,16,-0.30448565496729396
2023091000,1720,55904,Jonathan Mingo,WR,0,HITCH,I,0,0.8369404885157263,1.7292875804521024,-0.15923007763561584,17.0,11,0.7850287514082432
2023091000,1743,55904,Jonathan Mingo,WR,0,IN,I,0,3.8570406233726837,0.02201994592636422,0.5424176831007798,11.0,16,0.282218814513572
2023091000,1837,55872,Bijan Robinson,RB,10,FLAT,C,7,3.950619279361555,-0.38095073401831747,,,-2,
2023091000,1925,52858,Giovanni Ricci,TE,4,FLAT,C,2,4.310717764744382,0.040279478054456135,,,-1,
2023091000,1972,46094,Hayden Hurst,TE,1,FLAT,C,3,4.5615264576677435,0.07581438972545006,-0.019167621803012718,11.0,3,0.028323383961218668
2023091000,2101,55904,Jonathan Mingo,WR,0,HITCH,C,8,1.703630809726917,1.239346098882431,-0.036282228871910224,9.0,8,0.6015319350052604
2023091000,2207,53433,Kyle Pitts,TE,0,CROSS,I,0,3.216835020244263,0.38392923927996064,0.0030874841678195097,8.0,15,0.19350836172389008
2023091000,2342,47836,Miles Sanders,RB,1,ANGLE,C,3,8.332690980221747,-1.7115692212363294,-0.12117540129349622,5.0,1,-0.9163723112649128
2023091000,2389,53488,Terrace Marshall Jr.,WR,0,IN,IN,0,2.3479217474975904,0.8751273590537247,0.7904723488043872,10.0,11,0.832799853929056
2023091000,2580,53555,Chuba Hubbard,RB,4,FLAT,C,2,5.537055788376929,-0.5395389186650986,,,-5,
2023091000,2793,53433,Kyle Pitts,TE,5,FLAT,C,10,3.733711358868365,-0.43448873302873253,-1.2095654198432961,7.0,3,-0.8220270764360144
2023091000,2823,54616,Tyler Allgeier,RB,1,OUT,C,12,8.788722667563075,-1.9277102989215615,-0.6764694605668615,4.0,8,-1.3020898797442115
2023091000,3026,47836,Miles Sanders,RB,6,FLAT,C,7,9.181171018633469,-4.546213957541514,,,-6,
2023091000,3078,53488,Terrace Marshall Jr.,WR,7,GO,I,0,3.945088260145009,0.4024649589947537,0.2780434245435857,25.0,44,0.3402541917691697
2023091000,3260,54616,Tyler Allgeier,RB,2,FLAT,C,0,6.653728262208532,0.32015375919290495,,,0,
2023091000,3369,55904,Jonathan Mingo,WR,7,GO,I,0,5.507963730198483,-0.18930863690520788,-6.197243776274558,5.0,43,-3.193276206589883
2023091000,3421,53488,Terrace Marshall Jr.,WR,0,HITCH,I,0,3.4474948054820373,0.25353687864991753,0.34624839893173925,11.0,7,0.2998926387908284
2023091000,3486,44931,Mack Hollins,WR,0,OUT,C,11,3.1902585161414962,0.39895298129758844,-1.4404373087924103,10.0,10,-0.5207421637474109
2023091000,3533,53433,Kyle Pitts,TE,7,CORNER,C,34,1.7995261597559316,1.214869417125046,-0.3621817125738232,22.0,34,0.42634385227561145
2023091000,3886,47836,Miles Sanders,RB,9,OUT,C,11,2.8424733453241724,0.9794714412627695,,,0,
2023091000,3916,46094,Hayden Hurst,TE,4,OUT,C,9,5.0517544051209065,-0.31008613766774273,-0.2231363289397634,13.0,8,-0.2666112333037531
2023091000,4107,47836,Miles Sanders,RB,4,FLAT,C,5,5.440887452668005,-0.49407007634643013,-1.6772021367767398,8.0,4,-1.085636106561585
2023091000,4155,40488,Adam Thielen,WR,5,SLANT,C,9,2.382209559197056,0.46790322706821125,-0.8008749969012368,7.0,6,-0.16648588491651276
2023091001,166,54604,Isaiah Likely,TE,10,FLAT,C,4,4.683166356093438,-0.7997598404872261,,,-2,
2023091001,284,54572,Dameon Pierce,RB,10,SCREEN,C,0,7.318445367862903,-2.30639181442027,,,-2,
2023091001,407,55886,Zay Flowers,WR,5,SCREEN,C,0,6.367213721144152,-2.1928669750643275,,,-1,
2023091001,532,55886,Zay Flowers,WR,4,CROSS,IN,0,2.6149205236129864,0.8420604051448054,-0.37380248402849814,9.0,1,0.23412896055815363
2023091001,559,46206,Dalton Schultz,TE,6,OUT,I,0,4.080572458205318,-0.9299551433385961,0.05073216877565175,10.0,4,-0.43961148728147215
2023091001,893,55886,Zay Flowers,WR,11,GO,C,21,2.5181933737309277,0.813391328890041,-0.5089938099014947,16.0,19,0.15219875949427314
2023091001,1042,53518,Nico Collins,WR,11,GO,I,0,6.108086147690357,-1.2585077175268173,0.4341616780343921,11.0,19,-0.4121730197462126
2023091001,1065,46206,Dalton Schultz,TE,1,FLAT,C,-1,9.499631924531748,-2.2646533167049037,,,-7,
2023091001,1232,53456,Rashod Bateman,WR,9,HITCH,C,8,3.6381522996766202,0.6082015542480546,0.2965707595905614,10.0,1,0.45238615691930795
2023091001,1368,39989,Robert Woods,WR,6,SLANT,C,13,4.87500593993392,-1.4931982699174138,-0.07698553572599487,8.0,11,-0.7850919028217043
2023091001,1438,39989,Robert Woods,WR,1,HITCH,C,5,4.5784517092101025,0.06779248640161147,-0.21891059366602514,7.0,5,-0.07555905363220683
2023091001,1470,46206,Dalton Schultz,TE,9,FLAT,C,5,2.7021826153209925,1.044932169101024,-0.31425745074829864,9.0,3,0.3653373591763627
2023091001,1517,39989,Robert Woods,WR,4,FLAT,C,7,5.810835483898855,-0.6689832489009652,-0.7120910616410215,7.0,7,-0.6905371552709934
2023091001,1549,53518,Nico Collins,WR,5,HITCH,C,5,3.052947295498694,0.020054514828666936,0.34719800555901864,9.0,3,0.1836262601938428
2023091001,1574,53518,Nico Collins,WR,0,IN,C,14,2.322734597530981,0.8893656968649889,0.4599280780334606,7.0,13,0.6746468874492247
2023091001,1797,41238,Odell Beckham,WR,0,OUT,I,0,4.634688738964196,-0.4175858285564086,0.7551472126262552,14.0,3,0.1687806920349233
2023091001,1948,55934,Tank Dell,WR,0,HITCH,C,10,1.658446242256848,1.2648890101029384,-0.09628985872745685,11.0,10,0.5842995756877408
2023091001,1980,39989,Robert Woods,WR,10,HITCH,C,19,5.403934646718746,-1.2118348229096758,-0.14955771556248845,12.0,9,-0.6806962692360822
2023091001,2033,46461,Mike Boone,RB,1,SCREEN,I,0,6.43871755398745,-0.8139003337077467,,,-4,
2023091001,2151,39989,Robert Woods,WR,5,HITCH,C,7,2.762190606642072,0.21419151000872175,-0.13778820084545926,7.0,6,0.038201654581631245
2023091001,2351,55886,Zay Flowers,WR,7,OUT,C,20,4.429746422254721,0.2189519991527789,-0.3030544446413054,14.0,20,-0.042051222744263234
2023091001,2432,55886,Zay Flowers,WR,6,HITCH,C,19,2.9773337523254746,-0.1477730823428148,-0.4710216759625591,8.0,2,-0.30939737915268695
2023091001,2469,53456,Rashod Bateman,WR,7,IN,C,18,5.790163717639601,-0.296162000804534,-0.5124675039586263,9.0,14,-0.4043147523815801
2023091001,2523,52463,J.K. Dobbins,RB,1,ANGLE,C,5,5.571366484741953,-0.40281005195317304,-0.1364987242653608,6.0,3,-0.2696543881092669
2023091001,2759,53518,Nico Collins,WR,7,HITCH,C,15,4.80506733954098,0.07683894338169911,0.3457477902508304,10.0,15,0.21129336681626476
2023091001,3086,53518,Nico Collins,WR,6,SLANT,C,14,2.8824501544391046,-0.08050183111322015,0.009757760294811364,7.0,10,-0.035372035409204396
2023091001,3111,55934,Tank Dell,WR,6,OUT,C,11,4.143809019156523,-0.9747890521848702,-0.17532257730082507,10.0,4,-0.5750558147428476
2023091001,3216,39989,Robert Woods,WR,2,IN,I,0,8.997357266725095,-0.2253513719853516,0.6995036038351747,12.0,17,0.23707611592491157
2023091001,3257,54593,Charlie Kolar,TE,3,CROSS,I,0,6.6722648852228055,0.5626538907558276,0.32227528152470336,8.0,12,0.4424645861402655
2023091001,3302,41238,Odell Beckham,WR,11,OUT,C,8,1.2462127002352277,1.547512293057367,-0.30983612525469056,11.0,8,0.6188380839013382
2023091001,3383,54635,Teagan Quitoriano,TE,1,FLAT,C,20,3.6072025034759125,0.5281263970826661,-0.23304066015630118,10.0,1,0.14754286846318243
2023091001,3514,46206,Dalton Schultz,TE,5,OUT,I,0,3.5156522726627517,-0.2888916156102518,0.06388897534669451,7.0,6,-0.11250132013177863
2023091001,3879,53518,Nico Collins,WR,11,OUT,I,0,2.122702015875966,1.0416483323163677,0.4741921283846702,17.0,13,0.7579202303505189
2023091001,3902,53518,Nico Collins,WR,0,IN,C,26,3.5190205613796683,0.21310324975476252,0.24005703711606552,9.0,13,0.22658014343541402
2023091001,4018,41238,Odell Beckham,WR,11,GO,C,29,2.68955619793078,0.714489636163609,0.1253762510397393,19.0,28,0.41993294360167416
2023091001,4191,45052,Noah Brown,WR,1,FLAT,C,6,6.042142904049672,-0.6259395524736154,,,0,
2023091001,4216,39989,Robert Woods,WR,0,POST,I,0,5.848672952456627,-1.1038531256567996,0.269475926285558,12.0,19,-0.41718859968562083
2023091001,4239,55934,Tank Dell,WR,11,HITCH,C,13,2.653221139236039,0.735460338689106,0.058212208445387194,14.0,13,0.3968362735672466
2023091001,4322,39989,Robert Woods,WR,5,IN,I,0,1.253717171206588,1.221392758640322,0.6014247133734842,7.0,5,0.9114087360069031
2023091001,4392,45052,Noah Brown,WR,8,CROSS,I,0,7.142053493272986,-0.2988337663226064,,,-5,
2023091001,4564,56070,Xavier Hutchinson,WR,6,IN,C,9,2.6864939271708015,0.058428615120029025,1.0907840557338684,9.0,7,0.5746063354269487
2023091001,4589,53518,Nico Collins,WR,6,HITCH,C,6,2.565874773720492,0.14394604442929843,0.10423496724681963,13.0,5,0.12409050583805903
2023091001,4614,46461,Mike Boone,RB,6,FLAT,C,1,4.2707484880206685,-1.0647875038786792,,,-2,
2023091001,4639,55934,Tank Dell,WR,6,SLANT,I,0,3.061608654962507,-0.20752290500905485,-0.15992925446741613,7.0,7,-0.1837260797382355
2023091001,4662,46461,Mike Boone,RB,9,ANGLE,C,12,6.006857295956408,-0.49705431751959617,0.1801034252457321,8.0,4,-0.15847544613693204
2023091002,110,53434,Ja'Marr Chase,WR,4,OUT,C,12,3.9443597044740804,0.2134952954210234,-0.30899000988898606,11.0,5,-0.047747357233981325
2023091002,319,46104,Nick Chubb,RB,1,OUT,C,6,6.327022258332744,-0.7609611581080714,0.09801191746244875,6.0,4,-0.33147462032281133
2023091002,444,47833,Irv Smith,TE,6,FLAT,I,0,4.647967688741131,-1.3322310682625125,,,0,
2023091002,599,40026,Marquise Goodwin,WR,7,POST,I,0,17.327923065840785,-4.664866653824521,-0.7343021047674787,24.0,42,-2.6995843792959997
2023091002,767,43344,Tyler Boyd,WR,6,SLANT,C,6,2.629196013302723,0.09905209952211971,0.9470470978990116,6.0,5,0.5230495987105657
2023091002,819,46104,Nick Chubb,RB,2,OUT,C,7,5.4457517962540205,0.6013234149920278,0.006400103859114825,4.0,5,0.3038617594255713
2023091002,873,42347,Amari Cooper,WR,2,CROSS,C,20,7.7189100309416165,0.07222112166297794,-0.8222369931453197,10.0,19,-0.3750079357411709
2023091002,975,53463,Elijah Moore,WR,5,SLANT,I,0,4.468427577583339,-0.9250556038108988,1.00449142215841,9.0,5,0.03971790917375562
2023091002,1048,44860,Joe Mixon,RB,10,FLAT,I,0,5.827051205189203,-1.4537374574485755,,,-5,
2023091002,1071,43344,Tyler Boyd,WR,6,SLANT,I,0,2.3070347070490276,0.3274603244652836,,,-1,
2023091002,1209,42347,Amari Cooper,WR,0,OUT,C,6,5.3244474935362875,-0.8075076009242274,0.409768714229423,10.0,6,-0.19886944334740217
2023091002,1260,40026,Marquise Goodwin,WR,0,POST,I,0,7.275679423067717,-1.9105422593760395,0.238284480761491,25.0,44,-0.8361288893072742
2023091002,1412,52441,Tee Higgins,WR,0,GO,I,0,2.6429099502255458,0.7083700369134082,0.11636469523099432,20.0,26,0.41236736607220126
2023091002,1464,44841,David Njoku,TE,1,FLAT,C,9,5.339704915165283,-0.29301158246858133,0.39448752105172114,8.0,1,0.0507379692915699
2023091002,1540,52595,Donovan Peoples-Jones,WR,7,IN,I,0,2.8316061351155253,0.824078410434031,0.1460745239770848,11.0,19,0.48507646720555786
2023091002,1832,42347,Amari Cooper,WR,7,HITCH,I,0,2.7086191152780357,0.8706467214561248,-1.085313028942272,10.0,16,-0.10733315374307367
2023091002,1944,43344,Tyler Boyd,WR,2,OUT,C,4,8.213474879307872,-0.042894223796676026,0.4430152807872005,7.0,4,0.20006052849526224
2023091002,1974,52441,Tee Higgins,WR,4,OUT,I,0,3.8541671921669116,0.2561387402741374,0.28490674595185667,21.0,17,0.27052274311299707
2023091002,2039,54564,David Bell,WR,0,GO,I,0,1.915968854473364,1.119311048656768,-0.016542616878748185,10.0,13,0.5513842158890099
2023091002,2095,42347,Amari Cooper,WR,11,OUT,C,11,3.6019798012631883,0.187886277036645,-0.02793247832145352,11.0,11,0.07997689935759575
2023091002,2127,52595,Donovan Peoples-Jones,WR,0,OUT,C,12,1.4735763194323261,1.3693962852733117,-0.5390278851927226,14.0,12,0.41518420004029455
2023091002,2179,53463,Elijah Moore,WR,5,HITCH,C,6,1.5459789581621017,1.0262508159093815,-0.20208717405956725,6.0,4,0.41208182092490714
2023091002,2211,42347,Amari Cooper,WR,5,GO,I,0,3.9081237557284427,-0.5509431430088371,0.05777668673187533,21.0,13,-0.24658322813848088
2023091002,2441,53463,Elijah Moore,WR,0,HITCH,I,0,1.5229800540373086,1.3414682718467696,0.5466406254247571,8.0,9,0.9440544486357634
2023091002,2517,52441,Tee Higgins,WR,0,GO,I,0,4.960617636925277,-0.6018339772264693,-0.563797511558351,15.0,14,-0.5828157443924101
2023091002,2620,47833,Irv Smith,TE,2,FLAT,C,8,7.244574401762095,0.18262789642102914,-0.2224779635843131,5.0,5,-0.01992503358164198
2023091002,2693,53463,Elijah Moore,WR,7,CORNER,C,33,4.961373637794253,0.017654483742066945,-0.1862023256610642,16.0,30,-0.08427392095949864
2023091002,2847,44860,Joe Mixon,RB,10,ANGLE,C,10,3.0448344690058207,0.13690120905487796,,,0,
2023091002,2872,53434,Ja'Marr Chase,WR,8,FLAT,C,4,3.247806614756939,0.8720971385747187,0.45345960370935856,11.0,3,0.6627783711420386
2023091002,2942,52441,Tee Higgins,WR,0,GO,I,0,1.2863287896760118,1.4752476256008042,0.2709422183846091,20.0,28,0.8730949219927067
2023091002,3138,44841,David Njoku,TE,4,CROSS,I,0,2.3027571490886825,0.9896527196969644,-0.5475250442723052,6.0,5,0.22106383771232962
2023091002,3170,53463,Elijah Moore,WR,5,OUT,C,4,2.5953190298113555,0.32561094676963515,-0.26750654390721856,8.0,2,0.02905220143120829
2023091002,3253,53434,Ja'Marr Chase,WR,0,GO,C,10,4.902210059247292,-0.5688160763198838,-1.911011433647586,13.0,10,-1.239913754983735
2023091002,3314,52441,Tee Higgins,WR,11,GO,I,0,4.204564038175653,-0.15989394495248008,-0.2549614031209769,16.0,16,-0.20742767403672852
2023091002,3337,47833,Irv Smith,TE,10,HITCH,C,3,2.3578208011250266,0.5296781233533061,-0.520674404031637,6.0,3,0.004501859660834551
2023091002,3409,44841,David Njoku,TE,10,FLAT,C,15,4.181295767847907,-0.5128322432004421,0.23755821509612893,7.0,1,-0.13763701405215656
2023091002,3505,52523,Harrison Bryant,TE,1,FLAT,C,2,2.34713736421562,1.125347697078566,0.09063973874650233,8.0,1,0.6079937179125342
2023091002,3571,52441,Tee Higgins,WR,0,HITCH,I,0,4.840817925855172,-0.5341110010989863,0.7218396785873467,11.0,7,0.09386433874418015
2023091002,3594,53434,Ja'Marr Chase,WR,0,OUT,I,0,3.3341034784678043,0.3176371846010291,0.4798210040086827,15.0,13,0.3987290943048559
2023091002,3617,47833,Irv Smith,TE,4,FLAT,C,6,5.865305008765996,-0.6947366969470357,0.19264095382402746,8.0,1,-0.2510478715615041
2023091002,3716,52523,Harrison Bryant,TE,5,FLAT,C,3,4.371569793262877,-0.8603840762814159,0.30614583665142203,9.0,3,-0.27711911981499693
2023091002,3787,53434,Ja'Marr Chase,WR,10,HITCH,C,6,2.050157874697246,0.7055740342150033,-0.8309172485665872,6.0,5,-0.06267160717579195
2023091002,3812,53434,Ja'Marr Chase,WR,11,GO,I,0,3.745814039951195,0.10487264940366997,-0.028321764726009994,20.0,24,0.038275442338829985
2023091002,3835,53631,Chris Evans,RB,6,FLAT,C,-1,6.1173697415407835,-2.3740182354138444,,,-1,
2023091002,4036,53434,Ja'Marr Chase,WR,0,OUT,I,0,4.050155769597557,-0.08714836776004534,0.4120934720515372,17.0,15,0.1624725521457459
2023091002,4124,46167,Jordan Akins,TE,1,FLAT,C,12,4.838219130190071,-0.05532705085128905,-0.12273806107704818,8.0,1,-0.08903255596416862
2023091003,81,54657,Andrew Ogletree,TE,0,OUT,I,0,1.6790110686074342,1.2532636795277121,0.506884784370698,11.0,13,0.880074231949205
2023091003,143,44849,Zay Jones,WR,6,HITCH,I,0,2.7632605957816097,0.004002033864528931,0.2577986440742174,4.0,6,0.13090033896937314
2023091003,166,44835,Evan Engram,TE,6,HITCH,C,6,2.1192353407110103,0.46060766115052376,-0.3403165675629147,6.0,4,0.060145546793804544
