game_id,play_id,nfl_id,player_name,player_position,route_embed_1,route_embed_2,route_embed_3,route_embed_4,route_embed_5,route_embed_6,route_embed_7,route_embed_8,route_embed_9,route_embed_10,route_embed_11,route_embed_12,route_embed_13,route_embed_14,route_embed_15,pass_result,route_label,yards_gained,expected_points_added,route_cluster,pass_result_num,route_deviation,RouteExecIQ,avg_convergence,ConvergenceIQ_WR,convergence_norm,weight,AirPlayIQ_WR
2023090700,1618,55920,Rashee Rice,WR,4.355914891613446,4.020000000000003,0.25,55.85,37.48,3.67,2.020454545454545,1.3199079234578928,5.19,2.7172727272727277,1,22,2.1,0.6500000000000057,0.9246659382638818,C,IN,3,-0.258355481317267,10,0,11.01191394797293,1.3303101158083317,0.33786353,0.23839779,0.70701605,0.29298395,0.5583105838477995
2023090700,1679,46243,Marquez Valdes-Scantling,WR,17.95303842970768,17.919999999999995,0.129999999999999,62.91,20.46,9.29,5.88032258064516,3.2632524510279284,6.14,2.4025806451612906,1,31,3.0,0.5399999999999991,0.998185995319933,C,GO,34,2.95163134561153,0,0,13.79432997306966,0.7833128303206505,-0.065659456,-0.41986182,0.64802146,0.35197854,0.003629838935501062
2023090700,1711,46213,Justin Watson,WR,12.829869984768647,12.379999999999995,1.7999999999999972,91.35,42.43,7.94,5.003846153846154,2.6811610573377758,4.37,2.746153846153846,0,26,2.5,2.279999999999994,0.975081733188356,C,CORNER,26,2.34294713230338,9,0,27.41039798037515,-0.7941434182990766,-0.0842501,-0.4501884,0.6453035,0.3546965,-0.5721880517293519
2023090700,1869,44930,Josh Reynolds,WR,8.141144563998518,7.760000000000005,0.8800000000000026,49.540000000000006,18.66,5.36,2.9275,1.7681641975873257,4.94,3.0532142857142857,1,28,2.7,0.9799999999999968,0.959292326797641,C,HITCH,8,0.0911143853445537,8,0,12.93204537338602,0.665614434903802,0.32167163,0.21198423,0.70464885,0.29535115,0.3459644275547429
2023090700,1940,38696,Marvin Jones,WR,17.106444628981965,15.760000000000003,2.8999999999999986,65.12,14.82,7.36,4.44051282051282,2.8219617557910137,4.94,2.524871794871795,0,39,3.8,3.649999999999999,0.936757692562358,I,OUT,0,-0.0819641283596866,0,1,13.171255186305501,0.8558697553151674,0.36564934,0.28372425,0.71107835,0.28892165,0.449029479671059
2023090700,2186,38696,Marvin Jones,WR,3.146615355441441,2.990000000000009,0.5399999999999991,18.790000000000006,16.33,3.62,2.038125,1.5085101645884484,4.63,2.8525,1,16,1.5,0.6899999999999977,0.9655998369692336,I,HITCH,0,-0.681459367275238,10,1,46.37623713494513,-1.859291758044679,0.60160685,0.6686374,0.7455751,0.25442493,0.025469186337736205
2023090700,2306,53449,Kadarius Toney,WR,12.99728809070266,11.5,5.600000000000001,63.1,27.82,7.36,5.078846153846154,2.565786159325172,5.11,3.1430769230769235,0,26,2.5,5.600000000000001,0.9841293337837888,I,CROSS,0,-0.51318862196058,9,1,13.380661291227755,0.6164136313313188,0.47507563,0.46222934,0.72707635,0.27292365,0.5043098783546296
2023090700,2364,53449,Kadarius Toney,WR,10.919652662791838,2.3599999999999994,10.64,57.74,29.14,8.18,4.446000000000001,3.0654363474063526,5.71,2.542,1,25,2.4000000000000004,10.64,0.9980708545357214,IN,CROSS,0,-8.47668955102563,3,2,11.617533840500549,1.010180629708844,0.6416615,0.73397785,0.751431,0.24856901,0.8026332997889682
2023090700,2487,46213,Justin Watson,WR,29.290170151065595,28.92,1.75,72.26,18.22,9.64,6.701590909090908,3.375991804782996,5.26,2.3693181818181817,1,44,4.3,2.1899999999999977,0.9891680129114974,I,POST,0,-0.600140603259206,0,1,16.19783522662723,0.5034251601551217,0.13754147,-0.08838389,0.6777292,0.3222708,0.10233889102356633
2023090700,2510,46309,Richie James,WR,4.671043720388523,4.43,1.4699999999999989,47.78,16.5,4.78,2.800588235294118,1.7405475811804,4.22,2.5688235294117647,0,17,1.6,1.4699999999999989,0.999246932963284,C,HITCH,6,-0.0363277362193912,10,0,20.300003660077103,0.49259273058898295,0.3748967,0.29880932,0.7124303,0.2875697,0.3545355646170073
2023090700,2613,53541,Amon-Ra St. Brown,WR,14.873192362930965,14.61999999999999,0.9399999999999976,45.66,35.69,6.94,4.295142857142857,2.2235654614480183,4.59,2.2085714285714286,1,35,3.4000000000000004,0.9799999999999968,0.9850062686354556,C,IN,18,1.44721733918414,9,0,20.31748098826275,-0.0810178417223876,0.21884347,0.04424257,0.6896155,0.3103845,0.00536367711299297
2023090700,2936,54519,Skyy Moore,WR,3.500908553162388,3.280000000000001,0.8500000000000014,95.74,35.03,4.25,2.0066666666666664,1.5861125247524115,4.32,2.4872222222222224,2,18,1.7000000000000002,0.8599999999999994,0.9678480967051968,I,SLANT,0,-0.601219689589925,10,1,33.57503238056544,-0.7047172322924911,-0.2980572,-0.79896796,0.61404514,0.38595486,-0.7625914424042397
2023090700,3032,53541,Amon-Ra St. Brown,WR,6.5228001853773465,5.22999999999999,3.5799999999999983,39.27,11.589999999999996,5.77,3.354,2.303894643058964,5.78,3.593,0,20,1.9,3.5799999999999983,0.9716571637942516,I,OUT,0,-0.63710896903649,8,1,19.390701986115907,0.09184559415631957,0.11598454,-0.12354932,0.6745776,0.3254224,-0.05345498846801739
2023090700,3089,43584,Kalif Raymond,WR,14.62627611577607,13.78,2.6000000000000014,35.41,17.689999999999998,7.35,5.112758620689656,2.629722821558691,6.34,3.550344827586206,0,29,2.8000000000000003,2.890000000000001,0.958763386631458,C,POST,20,1.63580461591482,5,0,29.62512663922099,-0.9289049222865876,-0.32811654,-0.84800315,0.6096505,0.3903495,-0.8795831143943412
2023090700,3114,53541,Amon-Ra St. Brown,WR,14.495680237560832,2.960000000000008,13.829999999999998,43.59,20.26,6.51,4.592499999999999,2.22319734877786,3.7,2.0059375,0,32,3.1,13.829999999999998,0.9756847342573294,I,CROSS,0,-1.88510378450155,3,1,22.360741123895654,0.0415628809788833,-0.7962635,-1.6116827,0.5412079,0.4587921,-0.8531866638740162
2023090700,3461,44930,Josh Reynolds,WR,16.297515914351123,15.86,3.3599999999999994,47.08,40.04,7.95,5.291935483870968,2.754582145389556,5.6,2.764193548387097,1,31,3.0,3.469999999999999,0.994753309681286,C,IN,18,2.9458472840488,9,0,17.761649334044396,0.17594680682407812,0.72934985,0.87702227,0.764251,0.235749,0.7117444230146572
2023090700,3566,44930,Josh Reynolds,WR,18.168014256666257,17.359999999999992,2.27,79.38,18.69,8.04,4.768684210526316,2.801081037503712,6.56,2.924473684210527,1,38,3.7,2.8999999999999986,0.9636597448566844,C,HITCH,33,2.12227008841,0,0,12.718880642204663,0.9085486737419809,0.8827713,1.1272959,0.78668106,0.21331894,1.0806329269026416
2023090700,3674,54885,Justyn Ross,WR,4.306395240489676,4.199999999999989,0.9100000000000036,38.31999999999999,44.5,5.52,2.7825,2.2705491259458213,5.86,2.973125,0,16,1.5,0.9200000000000016,0.9979234357037704,C,HITCH,6,-0.0808297439943999,4,0,24.716231991047113,-0.3358964021784033,0.31716704,0.20463598,0.7039903,0.29600972,0.04463314446627928
2023090700,3912,53449,Kadarius Toney,WR,22.318715126571348,17.97999999999999,10.750000000000004,70.41,24.5,7.82,5.941315789473684,2.57358638295954,5.98,3.042368421052631,0,38,3.7,10.750000000000004,0.9386103724402926,I,CROSS,0,-0.341856907121837,0,1,8.059721848286424,1.451106713850619,-1.5721726,-2.877409,0.42777076,0.57222927,-0.40050558977452055
2023090700,3971,54519,Skyy Moore,WR,11.100488948796508,8.86,6.150000000000002,51.81999999999999,26.18,6.7,3.989285714285714,2.426907693419952,6.06,3.4214285714285717,0,28,2.7,6.150000000000002,0.9716033604773062,I,HITCH,0,-0.6549717921298,5,1,18.903070517197623,0.10439662504850654,-0.8829089,-1.7530257,0.52854043,0.47145957,-0.8773261766147881
2023090700,3994,55920,Rashee Rice,WR,15.38657872953615,13.509999999999998,7.050000000000001,57.37,25.56,7.06,4.704848484848484,2.2143256891378367,4.81,2.3803030303030304,1,33,3.2,7.050000000000001,0.9903989659195936,I,CROSS,0,-1.21716773672961,3,1,11.773483117245965,0.9961200951429063,0.2867757,0.15505917,0.6995471,0.3004529,0.40775835926251663
2023090700,4041,46213,Justin Watson,WR,35.92280986638064,27.599999999999994,3.3399999999999963,66.33,10.72,7.89,5.385820895522388,2.5513146636371795,7.89,3.5520895522388063,2,67,6.6000000000000005,10.009999999999998,0.7739194061486376,I,CORNER,0,-2.79222168284468,6,1,25.273705926984977,0.5552063446118632,-2.2637818,-4.005618,0.32665825,0.67334175,-0.93462461031608
2023091000,185,53488,Terrace Marshall Jr.,WR,9.778637460847971,9.370000000000005,2.650000000000002,62.7,22.06,6.46,4.32,2.1957603777196715,5.5,3.0039130434782617,0,23,2.2,2.650000000000002,0.9957957222538528,C,IN,12,0.979371952824295,8,0,10.903066843841222,0.8458631659640513,-0.36507234,-0.90828854,0.60424757,0.39575243,-0.21407876149112592
2023091000,927,54473,Drake London,WR,4.592439491247871,4.310000000000002,1.5600000000000025,28.72,32.86,4.32,2.5894444444444447,1.5321936301464767,3.48,2.173333333333334,0,18,1.7000000000000002,1.5600000000000025,0.9980825960302896,I,HITCH,0,-0.661026147659868,10,1,34.45671111774413,-0.7842381703116721,0.7358525,0.88762987,0.7652016,0.23479837,0.49507800295970034
2023091000,1046,44931,Mack Hollins,WR,5.293888272542477,5.149999999999992,1.019999999999996,29.849999999999994,10.959999999999994,5.4,3.188235294117647,2.095239351763056,5.36,3.265882352941176,0,17,1.6,1.019999999999996,0.9917168298261904,C,SLANT,9,-0.254713372793049,8,0,29.098506650088147,-0.7705683972102322,0.34910348,0.2567333,0.70865935,0.29134065,-0.04256143928753947
2023091000,1240,53488,Terrace Marshall Jr.,WR,12.045021475351726,6.280000000000001,9.46,60.69,34.75,7.29,3.821875,2.2050461739002785,3.84,2.253125,2,32,3.1,9.46,0.9426911125486248,C,SLANT,11,0.933441879344173,3,0,10.340440608124148,1.1253245656891775,-0.3265873,-0.8455086,0.60987407,0.39012593,-0.0766354363493873
2023091000,1300,40488,Adam Thielen,WR,5.328352172531343,4.730000000000004,0.3699999999999974,68.7,35.93,4.0,2.3834782608695657,1.4325394130565745,5.61,2.8317391304347823,0,23,2.2,1.2399999999999949,0.8904158799702702,C,IN,3,-0.250358112971298,10,0,9.217995759856116,1.492108343477065,0.48837653,0.48392686,0.7290209,0.2709791,0.7571229850793597
2023091000,1325,55904,Jonathan Mingo,WR,9.36186362450221,7.320000000000007,5.649999999999999,74.76,43.72,6.32,3.5159259259259263,2.348336988101709,3.55,2.214444444444444,2,27,2.6,5.649999999999999,0.9877185070406892,C,OUT,9,1.97889166313689,1,0,17.450324871725016,0.8889104052961544,0.6975248,0.8251066,0.7595982,0.2404018,0.8404451809585116
2023091000,1599,44931,Mack Hollins,WR,11.8691273622969,11.769999999999996,1.2199999999999989,43.64,31.47,6.92,4.085172413793104,2.3503793321347315,6.82,3.363448275862069,0,29,2.8000000000000003,1.2899999999999991,0.9969612137482076,C,HITCH,11,-0.0380583186633885,9,0,22.83668763508728,-0.3343001929088401,0.08277628,-0.17772134,0.66972256,0.33027744,-0.22943579904640427
2023091000,1697,53488,Terrace Marshall Jr.,WR,8.977060148022279,6.269999999999996,5.939999999999998,32.23,50.12,7.4,3.80875,2.653233158931226,4.93,3.1966666666666668,2,24,2.3000000000000003,5.939999999999998,0.9621108017842976,I,GO,0,-0.29715991509147,4,1,31.75062972637328,-0.9483795765228304,0.3978823,0.33630532,0.71579075,0.28420925,-0.028814013717128106
2023091000,1720,55904,Jonathan Mingo,WR,10.356969630240869,9.639999999999995,3.64,34.83,5.79,7.23,3.8814814814814818,2.813509584546707,4.4,2.515185185185185,0,27,2.6,3.64,0.9949173894650666,I,HITCH,0,-0.397923685377464,5,1,31.13948505167803,-1.074846043374143,0.40223432,0.34340465,0.716427,0.28357297,-0.05877291657598638
2023091000,1743,55904,Jonathan Mingo,WR,13.13777163406807,12.510000000000002,3.78,37.81,17.65,7.1,4.292258064516128,2.6318570245834905,4.03,2.2,1,31,3.0,3.78,0.9947354686856286,I,IN,0,-0.813424090854824,1,1,35.760322617907484,-0.9631643055206638,-0.3135095,-0.824175,0.611786,0.388214,-0.8781326172651
2023091000,2101,55904,Jonathan Mingo,WR,10.540521910964744,10.319999999999991,2.019999999999996,85.50999999999999,15.57,6.62,4.101538461538461,2.3753697687858075,5.71,2.930769230769231,1,26,2.5,2.019999999999996,0.9976579686004418,C,HITCH,8,-0.475992974359542,5,0,21.41232972679911,-0.13742466318559757,-1.1397153,-2.1719494,0.4909956,0.5090044,-1.13636733504765
2023091000,2389,53488,Terrace Marshall Jr.,WR,11.91738336827322,10.499999999999991,5.07,59.43,16.949999999999996,7.33,4.47037037037037,2.652955509327839,4.92,2.968148148148148,0,27,2.6,5.07,0.9784001758179725,IN,IN,0,-4.84897045232356,5,2,7.270132081431151,1.2254813450810127,-0.001790657,-0.31567383,0.657359,0.342641,0.21238911104450203
2023091000,3078,53488,Terrace Marshall Jr.,WR,20.418435392241364,18.61,7.51,63.39,8.67,7.15,5.133750000000001,2.494293679889852,6.55,2.30775,1,40,3.9,7.51,0.9828465488085282,I,GO,0,-0.550715484423563,0,1,18.22779863066907,0.26703635807633,0.6389259,0.7295153,0.7510311,0.2489689,0.614372444323696
2023091000,3369,55904,Jonathan Mingo,WR,14.561342710078538,13.730000000000002,4.020000000000003,23.85,38.37,8.08,4.473030303030304,2.840887278704143,4.39,1.8636363636363635,1,33,3.2,4.020000000000003,0.9824923388013506,I,GO,0,-0.3947639092803,9,1,40.804855030840194,-2.1408291214684074,0.5210717,0.53726184,0.7338009,0.2661991,-0.17564360039279614
2023091000,3421,53488,Terrace Marshall Jr.,WR,9.299978817125815,7.68,5.22,20.14,4.89,6.72,3.9104166666666655,2.381934688928065,4.4,2.5341666666666662,2,24,2.3000000000000003,5.22,0.9985027108467762,I,HITCH,0,-1.43809938617051,1,1,55.67579586425518,-2.977634479947626,-1.0496157,-2.0249717,0.50416803,0.49583197,-2.497332358101053
2023091000,3486,44931,Mack Hollins,WR,8.27607050146998,7.650000000000006,3.0799999999999983,61.84,16.04,6.85,4.439473684210527,2.4542309808985663,5.39,3.27,0,19,1.8,3.0799999999999983,0.9964573010681844,C,OUT,11,0.98603654676117,8,0,5.517712579336144,1.3242828526941617,-0.6430069,-1.361678,0.56361383,0.43638617,-0.1895618652011074
2023091000,4155,40488,Adam Thielen,WR,5.846873054999279,4.429999999999993,0.7199999999999989,73.83,19.76,4.94,2.4244,1.393078365826321,5.52,2.7764,1,25,2.4000000000000004,2.1000000000000014,0.7676118061419986,C,SLANT,9,1.03782047051936,2,0,14.514671795793216,1.1507067724702569,0.6843177,0.8035621,0.7576673,0.2423327,0.8876865924725297
2023091001,532,55886,Zay Flowers,WR,14.00222950274865,4.950000000000003,12.510000000000002,96.37,34.7,7.52,4.556129032258065,2.738280089666206,4.15,2.313225806451613,1,31,3.0,12.510000000000002,0.9608270363176624,IN,CROSS,0,-4.66642326349393,3,2,33.15096035381631,-0.9312935093974481,0.48137134,0.47249943,0.72799677,0.27200323,0.09066320153985319
2023091001,893,55886,Zay Flowers,WR,10.005592563993964,8.939999999999998,4.349999999999994,85.02,42.12,6.84,4.18875,2.700572101224673,5.12,2.5116666666666667,2,24,2.3000000000000003,4.359999999999999,0.9936580500883386,C,GO,21,1.88695737428498,1,0,20.73707890124772,0.5564519253368412,0.4026842,0.34413856,0.7164928,0.28350723,0.4043309353406145
2023091001,1042,53518,Nico Collins,WR,14.265506970966587,14.079999999999998,0.0900000000000034,51.27,37.86,7.99,4.782333333333333,2.696193591910171,5.64,2.311666666666667,0,30,2.9000000000000004,1.0799999999999983,0.987016281143308,I,GO,0,-0.902623100671917,9,1,13.869560859729793,0.5672594135301209,-0.19008118,-0.62282866,0.6298311,0.37016892,-0.1822950463995268
2023091001,1232,53456,Rashod Bateman,WR,7.281911792659689,5.269999999999996,0.3399999999999963,63.22,36.87,4.85,2.2859375,1.6142367803592248,5.12,3.0984375,1,32,3.1,1.5800000000000054,0.725215644345814,C,HITCH,8,-0.161094236769713,2,0,13.773475102580814,1.216996369441002,0.0015802956,-0.31017485,0.6578518,0.34214818,0.21234400317215724
2023091001,1368,39989,Robert Woods,WR,9.720522606325652,7.860000000000003,0.6700000000000017,39.63,16.22,6.24,3.797692307692308,1.82598424460302,4.38,3.3653846153846154,1,26,2.5,2.75,0.8115308830300074,C,SLANT,13,1.61136758653447,2,0,29.013277563078255,-0.1459891542014304,-0.055107117,-0.402648,0.64956415,0.35043585,-0.3127055514981943
2023091001,1438,39989,Robert Woods,WR,13.14220980976376,7.289999999999999,7.600000000000001,57.49,12.09,4.92,3.0751162790697677,1.350129397842725,4.7,2.322790697674419,1,43,4.2,7.609999999999999,0.8013189341257835,C,HITCH,5,1.44433482689783,2,0,18.99538493766668,0.7499701380028446,0.55904084,0.59920025,0.739352,0.260648,0.6384981223964252
2023091001,1549,53518,Nico Collins,WR,4.461675356658649,4.400000000000006,0.6600000000000001,72.86,8.76,5.19,2.48,2.140475483185371,5.0,2.407222222222222,1,18,1.7000000000000002,0.6600000000000001,0.9972094103427784,C,HITCH,5,0.204649383667856,10,0,23.279890256594555,0.22382887437518892,0.053294085,-0.2258151,0.6654123,0.3345877,-0.0753697636806128
2023091001,1574,53518,Nico Collins,WR,10.735831495776589,10.560000000000002,1.3599999999999994,84.22,16.75,6.73,4.2992,2.544274487288403,4.66,2.6944,1,25,2.4000000000000004,1.3699999999999992,0.9917457816513168,C,IN,14,1.10662470466923,5,0,20.50863511671913,-0.05033418088565854,-0.9090217,-1.7956231,0.52472275,0.47527725,-0.9661269874118155
2023091001,1797,41238,Odell Beckham,WR,7.417342126842487,7.270000000000003,1.2700000000000031,59.9,10.059999999999995,6.35,3.9194736842105264,2.327042647950423,5.17,3.1378947368421053,0,19,1.8,1.2700000000000031,0.9949783526408056,I,OUT,0,-0.604518267849926,8,1,4.621557449989592,1.4038947473227803,-0.09664698,-0.47041118,0.6434911,0.3565089,0.197795579901051
2023091001,1948,55934,Tank Dell,WR,11.149311303289297,9.89,4.789999999999999,52.49,3.73,7.17,4.148148148148148,2.673663630297799,4.69,2.715925925925925,1,27,2.6,4.799999999999999,0.9856135769411164,C,HITCH,10,0.675556238857098,5,0,16.24946583738508,0.3601287150936113,-0.2629102,-0.7416333,0.6191836,0.3808164,-0.322064256325187
2023091001,1980,39989,Robert Woods,WR,7.60962925645428,7.539999999999999,0.8599999999999994,60.29,44.88,5.69,3.653333333333333,1.9551939375246985,3.7,1.833809523809524,0,21,2.0,0.8599999999999994,0.9972741582539127,C,HITCH,19,1.28854691784363,1,0,22.210623689909593,0.4074013860539747,-0.25022614,-0.7209421,0.62103796,0.37896204,-0.2933427286367789
2023091001,2151,39989,Robert Woods,WR,8.067807789881677,6.899999999999992,3.9499999999999993,87.44,19.21,5.4,2.979259259259259,1.9705737663586635,4.36,2.4248148148148148,0,27,2.6,3.9499999999999993,0.9854757466970548,C,HITCH,7,-0.214768829464447,1,0,18.159573160969853,0.8171692266018901,-0.18677045,-0.61742795,0.6303151,0.36968488,-0.08707905994200404
2023091001,2351,55886,Zay Flowers,WR,21.28545786755544,20.64,4.76,58.77,11.17,8.52,5.894722222222222,2.8168021241026517,6.64,2.768333333333333,0,36,3.5,4.76,0.9951284992319196,C,OUT,20,1.29384026839398,0,0,18.131213300296057,0.27828369903814293,0.8831137,1.1278543,0.78673106,0.21326894,0.9466673430142831
2023091001,2432,55886,Zay Flowers,WR,5.317719947210092,4.160000000000004,0.3700000000000045,65.12,34.06,4.12,2.272083333333333,1.1731043141528623,6.74,3.002916666666667,1,24,2.3000000000000003,1.3500000000000014,0.7853783115719463,C,HITCH,19,2.64100082183722,2,0,15.504276762077108,1.06220055681124,0.32844692,0.22303665,0.70563936,0.29436064,0.4700534751559057
2023091001,2469,53456,Rashod Bateman,WR,15.299688102293215,14.010000000000003,1.1999999999999993,96.36,24.38,7.08,4.974193548387098,2.155774840119052,6.52,3.4319354838709675,0,31,3.0,2.84,0.91905781703597,C,IN,18,1.04294382920489,5,0,33.78843062533859,-1.3301291279727876,-0.09549455,-0.46853125,0.6436596,0.3563404,-0.7755534040136643
2023091001,2759,53518,Nico Collins,WR,16.58881609465201,16.47,0.259999999999998,52.13,14.329999999999998,7.82,5.594333333333334,2.315373930228465,5.34,2.772,0,30,2.9000000000000004,0.9399999999999976,0.9929612815239064,C,HITCH,15,0.823464720044285,5,0,14.292015191763253,0.5487713371741437,-1.2015084,-2.2727513,0.4819615,0.5180385,-0.811093950773075
2023091001,3086,53518,Nico Collins,WR,7.638303475282575,7.350000000000008,1.759999999999998,48.81,19.599999999999994,5.99,3.7095238095238097,2.343562408365683,4.81,2.9157142857142864,1,21,2.0,1.759999999999998,0.9894584695714176,C,SLANT,14,1.68849259137642,8,0,11.665191924725162,0.7781581228903133,-0.24040706,-0.70492435,0.62247354,0.37752646,-0.14502147557962236
2023091001,3111,55934,Tank Dell,WR,8.727663214016623,6.250000000000007,5.590000000000003,60.85,41.02,5.19,3.5328,1.9930786905354905,6.15,3.0432,1,25,2.4000000000000004,5.590000000000003,0.9607544900771892,C,OUT,11,0.68129193643108,4,0,6.353978518733903,1.262900213821858,0.83585757,1.0507663,0.7798223,0.22017771,1.0974735164613314
2023091001,3216,39989,Robert Woods,WR,28.65414820322443,17.180000000000007,16.119999999999997,78.87,26.08,8.6,5.98375,2.592911470454983,5.22,2.7589583333333336,2,48,4.7,16.200000000000003,0.8221700443933906,I,IN,0,-1.45949540112633,7,1,10.384631658284716,1.625171706968582,-1.7353876,-3.1436586,0.4039089,0.5960911,-0.301001410287956
2023091001,3302,41238,Odell Beckham,WR,10.86344798205352,10.069999999999997,2.3000000000000043,41.37,45.21,6.59,4.3776,2.28969299252105,5.71,3.7324,1,25,2.4000000000000004,2.369999999999997,0.9508327703035648,C,OUT,8,2.07278620102443,4,0,21.810541755347145,-0.08289871194464173,0.6963124,0.8231289,0.75942093,0.24057907,0.6051576329833016
2023091001,3879,53518,Nico Collins,WR,11.84829117827121,10.890000000000004,4.600000000000001,39.02,39.5,7.98,4.7848,3.0546264365166933,5.95,2.6844,1,25,2.4000000000000004,4.600000000000001,0.9977539427305298,I,OUT,0,-0.852282902691513,9,1,26.15254918387397,-0.6676786437572761,0.65720975,0.75934136,0.75370413,0.24629587,0.4078722407275782
