,game_id,play_id,nfl_id,player_name,player_position,route_embed_1,route_embed_2,route_embed_3,route_embed_4,route_embed_5,route_embed_6,route_embed_7,route_embed_8,route_embed_9,route_embed_10,route_embed_11,route_embed_12,route_embed_13,route_embed_14,route_embed_15,pass_result,route_label,yards_gained,expected_points_added,route_cluster,pass_result_num,route_deviation,RouteExecIQ
14,2023090700,1618,55920,Rashee Rice,WR,4.355914891613446,4.020000000000003,0.25,55.85,37.48,3.67,2.020454545454545,1.3199079234578928,5.19,2.7172727272727277,1,22,2.1,0.6500000000000057,0.9246659382638818,C,IN,3,-0.258355481317267,10,0,2.1281654454688175,0.1306561648753346
15,2023090700,1679,46243,Marquez Valdes-Scantling,WR,17.95303842970768,17.919999999999995,0.129999999999999,62.91,20.46,9.29,5.88032258064516,3.2632524510279284,6.14,2.4025806451612906,1,31,3.0,0.5399999999999991,0.998185995319933,C,GO,34,2.95163134561153,0,0,6.243161150857918,-0.3114662605029532
16,2023090700,1711,46213,Justin Watson,WR,12.829869984768647,12.379999999999995,1.7999999999999972,91.35,42.43,7.94,5.003846153846154,2.6811610573377758,4.37,2.746153846153846,0,26,2.5,2.279999999999994,0.975081733188356,C,CORNER,26,2.34294713230338,9,0,2.040910911916504,1.04538962887684
17,2023090700,1869,44930,Josh Reynolds,WR,8.141144563998518,7.760000000000005,0.8800000000000026,49.540000000000006,18.66,5.36,2.9275,1.7681641975873257,4.94,3.0532142857142857,1,28,2.7,0.9799999999999968,0.959292326797641,C,HITCH,8,0.0911143853445537,8,0,2.5883325018124337,0.07680312262835123
18,2023090700,1940,38696,Marvin Jones,WR,17.106444628981965,15.760000000000003,2.8999999999999986,65.12,14.82,7.36,4.44051282051282,2.8219617557910137,4.94,2.524871794871795,0,39,3.8,3.649999999999999,0.936757692562358,I,OUT,0,-0.0819641283596866,0,1,6.26719462918193,-0.3193728042896235
19,2023090700,2186,38696,Marvin Jones,WR,3.146615355441441,2.990000000000009,0.5399999999999991,18.790000000000006,16.33,3.62,2.038125,1.5085101645884484,4.63,2.8525,1,16,1.5,0.6899999999999977,0.9655998369692336,I,HITCH,0,-0.681459367275238,10,1,3.112478372588336,-0.7016677661666155
20,2023090700,2306,53449,Kadarius Toney,WR,12.99728809070266,11.5,5.600000000000001,63.1,27.82,7.36,5.078846153846154,2.565786159325172,5.11,3.1430769230769235,0,26,2.5,5.600000000000001,0.9841293337837888,I,CROSS,0,-0.51318862196058,9,1,3.3501925000512256,0.22784246223076604
21,2023090700,2364,53449,Kadarius Toney,WR,10.919652662791838,2.3599999999999994,10.64,57.74,29.14,8.18,4.446000000000001,3.0654363474063526,5.71,2.542,1,25,2.4000000000000004,10.64,0.9980708545357214,IN,CROSS,0,-8.47668955102563,3,2,6.20834376354155,-0.3230105222894377
22,2023090700,2487,46213,Justin Watson,WR,29.290170151065595,28.92,1.75,72.26,18.22,9.64,6.701590909090908,3.375991804782996,5.26,2.3693181818181817,1,44,4.3,2.1899999999999977,0.9891680129114974,I,POST,0,-0.600140603259206,0,1,12.805719476928767,-2.4704194531341237
23,2023090700,2510,46309,Richie James,WR,4.671043720388523,4.43,1.4699999999999989,47.78,16.5,4.78,2.800588235294118,1.7405475811804,4.22,2.5688235294117647,0,17,1.6,1.4699999999999989,0.999246932963284,C,HITCH,6,-0.0363277362193912,10,0,0.9302916602429235,1.1435647535382725
24,2023090700,2613,53541,Amon-Ra St. Brown,WR,14.873192362930965,14.61999999999999,0.9399999999999976,45.66,35.69,6.94,4.295142857142857,2.2235654614480183,4.59,2.2085714285714286,1,35,3.4000000000000004,0.9799999999999968,0.9850062686354556,C,IN,18,1.44721733918414,9,0,2.7728299804020904,0.5883616174258355
25,2023090700,2936,54519,Skyy Moore,WR,3.500908553162388,3.280000000000001,0.8500000000000014,95.74,35.03,4.25,2.0066666666666664,1.5861125247524115,4.32,2.4872222222222224,2,18,1.7000000000000002,0.8599999999999994,0.9678480967051968,I,SLANT,0,-0.601219689589925,10,1,2.802860662766166,-0.4398585160193771
26,2023090700,2959,53449,Kadarius Toney,WR,8.910622352467737,5.890000000000001,5.800000000000001,97.21,30.02,7.13,3.981304347826087,2.52912723779968,5.44,3.9421739130434776,0,23,2.2,5.809999999999999,0.9276931418000808,I,CROSS,0,-1.50052659248468,4,1,4.164496444603449,-0.8306598273659642
27,2023090700,3032,53541,Amon-Ra St. Brown,WR,6.5228001853773465,5.22999999999999,3.5799999999999983,39.27,11.589999999999996,5.77,3.354,2.303894643058964,5.78,3.593,0,20,1.9,3.5799999999999983,0.9716571637942516,I,OUT,0,-0.63710896903649,8,1,1.6724410365336422,0.8175729349233758
28,2023090700,3089,43584,Kalif Raymond,WR,14.62627611577607,13.78,2.6000000000000014,35.41,17.689999999999998,7.35,5.112758620689656,2.629722821558691,6.34,3.550344827586206,0,29,2.8000000000000003,2.890000000000001,0.958763386631458,C,POST,20,1.63580461591482,5,0,2.2933435872330294,0.886366437351072
29,2023090700,3114,53541,Amon-Ra St. Brown,WR,14.495680237560832,2.960000000000008,13.829999999999998,43.59,20.26,6.51,4.592499999999999,2.22319734877786,3.7,2.0059375,0,32,3.1,13.829999999999998,0.9756847342573294,I,CROSS,0,-1.88510378450155,3,1,4.8377971613990685,0.261917901130578
30,2023090700,3461,44930,Josh Reynolds,WR,16.297515914351123,15.86,3.3599999999999994,47.08,40.04,7.95,5.291935483870968,2.754582145389556,5.6,2.764193548387097,1,31,3.0,3.469999999999999,0.994753309681286,C,IN,18,2.9458472840488,9,0,3.563630338421728,0.09456670123617116
31,2023090700,3566,44930,Josh Reynolds,WR,18.168014256666257,17.359999999999992,2.27,79.38,18.69,8.04,4.768684210526316,2.801081037503712,6.56,2.924473684210527,1,38,3.7,2.8999999999999986,0.9636597448566844,C,HITCH,33,2.12227008841,0,0,4.848076360721889,0.14748931931871564
32,2023090700,3674,54885,Justyn Ross,WR,4.306395240489676,4.199999999999989,0.9100000000000036,38.31999999999999,44.5,5.52,2.7825,2.2705491259458213,5.86,2.973125,0,16,1.5,0.9200000000000016,0.9979234357037704,C,HITCH,6,-0.0808297439943999,4,0,4.268235323707767,-0.9081094764741291
33,2023090700,3912,53449,Kadarius Toney,WR,22.318715126571348,17.97999999999999,10.750000000000004,70.41,24.5,7.82,5.941315789473684,2.57358638295954,5.98,3.042368421052631,0,38,3.7,10.750000000000004,0.9386103724402926,I,CROSS,0,-0.341856907121837,0,1,6.120513022179574,-0.2711174276509202
34,2023090700,3971,54519,Skyy Moore,WR,11.100488948796508,8.86,6.150000000000002,51.81999999999999,26.18,6.7,3.989285714285714,2.426907693419952,6.06,3.4214285714285717,0,28,2.7,6.150000000000002,0.9716033604773062,I,HITCH,0,-0.6549717921298,5,1,5.1520125906592185,-0.8045790511295073
35,2023090700,3994,55920,Rashee Rice,WR,15.38657872953615,13.509999999999998,7.050000000000001,57.37,25.56,7.06,4.704848484848484,2.2143256891378367,4.81,2.3803030303030304,1,33,3.2,7.050000000000001,0.9903989659195936,I,CROSS,0,-1.21716773672961,3,1,8.029297628546024,-1.1001659081133197
36,2023090700,4041,46213,Justin Watson,WR,35.92280986638064,27.599999999999994,3.3399999999999963,66.33,10.72,7.89,5.385820895522388,2.5513146636371795,7.89,3.5520895522388063,2,67,6.6000000000000005,10.009999999999998,0.7739194061486376,I,CORNER,0,-2.79222168284468,6,1,17.962195806240008,-2.23322684827679
37,2023091000,185,53488,Terrace Marshall Jr.,WR,9.778637460847971,9.370000000000005,2.650000000000002,62.7,22.06,6.46,4.32,2.1957603777196715,5.5,3.0039130434782617,0,23,2.2,2.650000000000002,0.9957957222538528,C,IN,12,0.979371952824295,8,0,4.440552174487751,-1.4212656674757225
38,2023091000,927,54473,Drake London,WR,4.592439491247871,4.310000000000002,1.5600000000000025,28.72,32.86,4.32,2.5894444444444447,1.5321936301464767,3.48,2.173333333333334,0,18,1.7000000000000002,1.5600000000000025,0.9980825960302896,I,HITCH,0,-0.661026147659868,10,1,0.9833932600200044,1.0986626385163596
39,2023091000,1046,44931,Mack Hollins,WR,5.293888272542477,5.149999999999992,1.019999999999996,29.849999999999994,10.959999999999994,5.4,3.188235294117647,2.095239351763056,5.36,3.265882352941176,0,17,1.6,1.019999999999996,0.9917168298261904,C,SLANT,9,-0.254713372793049,8,0,2.4355108300800223,0.20040475598276963
40,2023091000,1240,53488,Terrace Marshall Jr.,WR,12.045021475351726,6.280000000000001,9.46,60.69,34.75,7.29,3.821875,2.2050461739002785,3.84,2.253125,2,32,3.1,9.46,0.9426911125486248,C,SLANT,11,0.933441879344173,3,0,4.072339530592614,0.5886035639767169
41,2023091000,1300,40488,Adam Thielen,WR,5.328352172531343,4.730000000000004,0.3699999999999974,68.7,35.93,4.0,2.3834782608695657,1.4325394130565745,5.61,2.8317391304347823,0,23,2.2,1.2399999999999949,0.8904158799702702,C,IN,3,-0.250358112971298,10,0,1.5980979633029049,0.5788752609761325
42,2023091000,1325,55904,Jonathan Mingo,WR,9.36186362450221,7.320000000000007,5.649999999999999,74.76,43.72,6.32,3.5159259259259263,2.348336988101709,3.55,2.214444444444444,2,27,2.6,5.649999999999999,0.9877185070406892,C,OUT,9,1.97889166313689,1,0,1.9748578937371224,0.9929828447904948
43,2023091000,1599,44931,Mack Hollins,WR,11.8691273622969,11.769999999999996,1.2199999999999989,43.64,31.47,6.92,4.085172413793104,2.3503793321347315,6.82,3.363448275862069,0,29,2.8000000000000003,1.2899999999999991,0.9969612137482076,C,HITCH,11,-0.0380583186633885,9,0,3.353888947417103,0.22553431087660644
44,2023091000,1697,53488,Terrace Marshall Jr.,WR,8.977060148022279,6.269999999999996,5.939999999999998,32.23,50.12,7.4,3.80875,2.653233158931226,4.93,3.1966666666666668,2,24,2.3000000000000003,5.939999999999998,0.9621108017842976,I,GO,0,-0.29715991509147,4,1,4.575193654482191,-1.1372792459431103
45,2023091000,1720,55904,Jonathan Mingo,WR,10.356969630240869,9.639999999999995,3.64,34.83,5.79,7.23,3.8814814814814818,2.813509584546707,4.4,2.515185185185185,0,27,2.6,3.64,0.9949173894650666,I,HITCH,0,-0.397923685377464,5,1,3.9529534231922807,-0.0953176126000959
46,2023091000,1743,55904,Jonathan Mingo,WR,13.13777163406807,12.510000000000002,3.78,37.81,17.65,7.1,4.292258064516128,2.6318570245834905,4.03,2.2,1,31,3.0,3.78,0.9947354686856286,I,IN,0,-0.813424090854824,1,1,6.428689854261323,-1.6068134613134406
47,2023091000,2101,55904,Jonathan Mingo,WR,10.540521910964744,10.319999999999991,2.019999999999996,85.50999999999999,15.57,6.62,4.101538461538461,2.3753697687858075,5.71,2.930769230769231,1,26,2.5,2.019999999999996,0.9976579686004418,C,HITCH,8,-0.475992974359542,5,0,3.515092637459376,0.1636835936711547
48,2023091000,2389,53488,Terrace Marshall Jr.,WR,11.91738336827322,10.499999999999991,5.07,59.43,16.949999999999996,7.33,4.47037037037037,2.652955509327839,4.92,2.968148148148148,0,27,2.6,5.07,0.9784001758179725,IN,IN,0,-4.84897045232356,5,2,3.0064335846780437,0.4645630342235688
49,2023091000,3078,53488,Terrace Marshall Jr.,WR,20.418435392241364,18.61,7.51,63.39,8.67,7.15,5.133750000000001,2.494293679889852,6.55,2.30775,1,40,3.9,7.51,0.9828465488085282,I,GO,0,-0.550715484423563,0,1,3.225927909867194,0.6811443975496564
50,2023091000,3369,55904,Jonathan Mingo,WR,14.561342710078538,13.730000000000002,4.020000000000003,23.85,38.37,8.08,4.473030303030304,2.840887278704143,4.39,1.8636363636363635,1,33,3.2,4.020000000000003,0.9824923388013506,I,GO,0,-0.3947639092803,9,1,1.493301327521641,1.3873303299509832
51,2023091000,3421,53488,Terrace Marshall Jr.,WR,9.299978817125815,7.68,5.22,20.14,4.89,6.72,3.9104166666666655,2.381934688928065,4.4,2.5341666666666662,2,24,2.3000000000000003,5.22,0.9985027108467762,I,HITCH,0,-1.43809938617051,1,1,1.734991806396224,1.1329977742614925
52,2023091000,3486,44931,Mack Hollins,WR,8.27607050146998,7.650000000000006,3.0799999999999983,61.84,16.04,6.85,4.439473684210527,2.4542309808985663,5.39,3.27,0,19,1.8,3.0799999999999983,0.9964573010681844,C,OUT,11,0.98603654676117,8,0,2.6419514789227825,0.03343628156122327
53,2023091000,4155,40488,Adam Thielen,WR,5.846873054999279,4.429999999999993,0.7199999999999989,73.83,19.76,4.94,2.4244,1.393078365826321,5.52,2.7764,1,25,2.4000000000000004,2.1000000000000014,0.7676118061419986,C,SLANT,9,1.03782047051936,2,0,6.428976029736819,-0.5718397466614711
54,2023091001,532,55886,Zay Flowers,WR,14.00222950274865,4.950000000000003,12.510000000000002,96.37,34.7,7.52,4.556129032258065,2.738280089666206,4.15,2.313225806451613,1,31,3.0,12.510000000000002,0.9608270363176624,IN,CROSS,0,-4.66642326349393,3,2,2.4722249486381602,1.2715081060410915
55,2023091001,893,55886,Zay Flowers,WR,10.005592563993964,8.939999999999998,4.349999999999994,85.02,42.12,6.84,4.18875,2.700572101224673,5.12,2.5116666666666667,2,24,2.3000000000000003,4.359999999999999,0.9936580500883386,C,GO,21,1.88695737428498,1,0,2.3061959276699255,0.7995737974072036
56,2023091001,1042,53518,Nico Collins,WR,14.265506970966587,14.079999999999998,0.0900000000000034,51.27,37.86,7.99,4.782333333333333,2.696193591910171,5.64,2.311666666666667,0,30,2.9000000000000004,1.0799999999999983,0.987016281143308,I,GO,0,-0.902623100671917,9,1,3.1103061516977015,0.37763331409243345
57,2023091001,1232,53456,Rashod Bateman,WR,7.281911792659689,5.269999999999996,0.3399999999999963,63.22,36.87,4.85,2.2859375,1.6142367803592248,5.12,3.0984375,1,32,3.1,1.5800000000000054,0.725215644345814,C,HITCH,8,-0.161094236769713,2,0,5.2654586910483046,-0.08017840631991069
58,2023091001,1368,39989,Robert Woods,WR,9.720522606325652,7.860000000000003,0.6700000000000017,39.63,16.22,6.24,3.797692307692308,1.82598424460302,4.38,3.3653846153846154,1,26,2.5,2.75,0.8115308830300074,C,SLANT,13,1.61136758653447,2,0,3.1900884186881058,0.7967997837634352
59,2023091001,1438,39989,Robert Woods,WR,13.14220980976376,7.289999999999999,7.600000000000001,57.49,12.09,4.92,3.0751162790697677,1.350129397842725,4.7,2.322790697674419,1,43,4.2,7.609999999999999,0.8013189341257835,C,HITCH,5,1.44433482689783,2,0,4.788664065457684,0.12129816552883409
60,2023091001,1549,53518,Nico Collins,WR,4.461675356658649,4.400000000000006,0.6600000000000001,72.86,8.76,5.19,2.48,2.140475483185371,5.0,2.407222222222222,1,18,1.7000000000000002,0.6600000000000001,0.9972094103427784,C,HITCH,5,0.204649383667856,10,0,1.5010810701665265,0.6609116537207158
61,2023091001,1574,53518,Nico Collins,WR,10.735831495776589,10.560000000000002,1.3599999999999994,84.22,16.75,6.73,4.2992,2.544274487288403,4.66,2.6944,1,25,2.4000000000000004,1.3699999999999992,0.9917457816513168,C,IN,14,1.10662470466923,5,0,3.450217760068587,0.20205805434086052
62,2023091001,1797,41238,Odell Beckham,WR,7.417342126842487,7.270000000000003,1.2700000000000031,59.9,10.059999999999995,6.35,3.9194736842105264,2.327042647950423,5.17,3.1378947368421053,0,19,1.8,1.2700000000000031,0.9949783526408056,I,OUT,0,-0.604518267849926,8,1,1.8414913272598636,0.6808456513127965
63,2023091001,1948,55934,Tank Dell,WR,11.149311303289297,9.89,4.789999999999999,52.49,3.73,7.17,4.148148148148148,2.673663630297799,4.69,2.715925925925925,1,27,2.6,4.799999999999999,0.9856135769411164,C,HITCH,10,0.675556238857098,5,0,3.6288654758977152,0.09638525740404484
64,2023091001,1980,39989,Robert Woods,WR,7.60962925645428,7.539999999999999,0.8599999999999994,60.29,44.88,5.69,3.653333333333333,1.9551939375246985,3.7,1.833809523809524,0,21,2.0,0.8599999999999994,0.9972741582539127,C,HITCH,19,1.28854691784363,1,0,4.169101471852865,-0.2878437332302391
65,2023091001,2151,39989,Robert Woods,WR,8.067807789881677,6.899999999999992,3.9499999999999993,87.44,19.21,5.4,2.979259259259259,1.9705737663586635,4.36,2.4248148148148148,0,27,2.6,3.9499999999999993,0.9854757466970548,C,HITCH,7,-0.214768829464447,1,0,2.135515699822243,0.8992034713186452
66,2023091001,2351,55886,Zay Flowers,WR,21.28545786755544,20.64,4.76,58.77,11.17,8.52,5.894722222222222,2.8168021241026517,6.64,2.768333333333333,0,36,3.5,4.76,0.9951284992319196,C,OUT,20,1.29384026839398,0,0,1.223252868099081,1.3399852733787503
67,2023091001,2432,55886,Zay Flowers,WR,5.317719947210092,4.160000000000004,0.3700000000000045,65.12,34.06,4.12,2.272083333333333,1.1731043141528623,6.74,3.002916666666667,1,24,2.3000000000000003,1.3500000000000014,0.7853783115719463,C,HITCH,19,2.64100082183722,2,0,7.245833497596044,-0.9170148671013365
68,2023091001,2469,53456,Rashod Bateman,WR,15.299688102293215,14.010000000000003,1.1999999999999993,96.36,24.38,7.08,4.974193548387098,2.155774840119052,6.52,3.4319354838709675,0,31,3.0,2.84,0.91905781703597,C,IN,18,1.04294382920489,5,0,3.39574246594338,0.2342810059047769
69,2023091001,2759,53518,Nico Collins,WR,16.58881609465201,16.47,0.259999999999998,52.13,14.329999999999998,7.82,5.594333333333334,2.315373930228465,5.34,2.772,0,30,2.9000000000000004,0.9399999999999976,0.9929612815239064,C,HITCH,15,0.823464720044285,5,0,6.227257815908416,-1.44060269026586
70,2023091001,3086,53518,Nico Collins,WR,7.638303475282575,7.350000000000008,1.759999999999998,48.81,19.599999999999994,5.99,3.7095238095238097,2.343562408365683,4.81,2.9157142857142864,1,21,2.0,1.759999999999998,0.9894584695714176,C,SLANT,14,1.68849259137642,8,0,1.6521950175325695,0.8339478442480095
71,2023091001,3111,55934,Tank Dell,WR,8.727663214016623,6.250000000000007,5.590000000000003,60.85,41.02,5.19,3.5328,1.9930786905354905,6.15,3.0432,1,25,2.4000000000000004,5.590000000000003,0.9607544900771892,C,OUT,11,0.68129193643108,4,0,3.7265667727338916,-0.5037091246670843
72,2023091001,3216,39989,Robert Woods,WR,28.65414820322443,17.180000000000007,16.119999999999997,78.87,26.08,8.6,5.98375,2.592911470454983,5.22,2.7589583333333336,2,48,4.7,16.200000000000003,0.8221700443933906,I,IN,0,-1.45949540112633,7,1,3.8894222740456885,1.0912374142687025
73,2023091001,3302,41238,Odell Beckham,WR,10.86344798205352,10.069999999999997,2.3000000000000043,41.37,45.21,6.59,4.3776,2.28969299252105,5.71,3.7324,1,25,2.4000000000000004,2.369999999999997,0.9508327703035648,C,OUT,8,2.07278620102443,4,0,5.026444731248282,-1.4741754786474461
74,2023091001,3879,53518,Nico Collins,WR,11.84829117827121,10.890000000000004,4.600000000000001,39.02,39.5,7.98,4.7848,3.0546264365166933,5.95,2.6844,1,25,2.4000000000000004,4.600000000000001,0.9977539427305298,I,OUT,0,-0.852282902691513,9,1,3.677209126559467,0.023645352250128124
75,2023091001,3902,53518,Nico Collins,WR,8.318781148856548,8.010000000000002,1.629999999999999,37.45,16.58,6.91,3.5025,2.4820577893282856,3.7,2.05375,1,24,2.3000000000000003,1.8499999999999976,0.9826158998439628,C,IN,26,2.96377102646511,1,0,3.173599922984806,0.29325166336467734
76,2023091001,4018,41238,Odell Beckham,WR,10.612422638099378,10.460000000000008,0.8999999999999986,81.02000000000001,40.47,7.94,4.2952,2.541982690735718,3.28,2.542,0,25,2.4000000000000004,1.2100000000000009,0.9892790637882612,C,GO,29,2.87489696592093,1,0,5.084752545532997,-0.8223287115888599
77,2023091001,4216,39989,Robert Woods,WR,13.912889595565572,13.86,1.0600000000000025,53.7,18.86,7.18,4.842758620689656,2.4481974368206445,4.37,2.2455172413793103,0,29,2.8000000000000003,1.0900000000000034,0.9991076775643192,I,POST,0,-0.415467645507306,5,1,2.702794853857428,0.6441698867111154
78,2023091001,4239,55934,Tank Dell,WR,12.551691947145857,11.22,4.939999999999998,50.83,50.69,7.82,4.667777777777778,2.934913618612641,5.97,3.057777777777778,0,27,2.6,4.949999999999996,0.9767100578774676,C,HITCH,13,1.43133433128241,9,0,3.231112642359817,0.30219881241737806
79,2023091001,4322,39989,Robert Woods,WR,7.23711435958513,5.719999999999999,3.09,69.61,13.67,5.01,2.9352000000000005,1.646478869183163,5.35,2.7791999999999994,1,25,2.4000000000000004,3.1,0.8983233902147607,I,IN,0,-0.308709352742881,8,1,1.3737543406587964,1.0591496894036472
80,2023091001,4392,45052,Noah Brown,WR,13.232678635669227,-3.2099999999999937,12.55,56.09,25.66,7.73,6.235454545454545,1.3578895644580486,5.17,2.5168181818181825,0,22,2.1,12.55,0.9789415308973638,I,CROSS,0,-2.10148695943644,11,1,13.01768603874158,-1.3588292774398523
81,2023091001,4564,56070,Xavier Hutchinson,WR,7.638268770108678,5.68,4.669999999999995,29.23,39.05,5.46,2.6493103448275863,1.942774031111336,6.56,2.4793103448275864,0,29,2.8000000000000003,4.68,0.9626944533957172,C,IN,9,0.276538014179096,4,0,2.8296013580091484,0.16594970751225063
82,2023091001,4589,53518,Nico Collins,WR,5.284644271180701,5.250000000000004,0.2199999999999988,37.2,46.48,5.72,3.2035294117647064,2.137048025830464,5.08,2.3964705882352937,0,17,1.6,0.3299999999999983,0.99431621739393,C,HITCH,6,-0.196636745007709,4,0,3.2947562126802667,-0.1813268447918308
83,2023091001,4639,55934,Tank Dell,WR,4.168184106499853,4.049999999999997,0.7800000000000011,44.05,44.25,5.04,2.527647058823529,1.984012756422463,4.65,2.8494117647058825,0,17,1.6,0.7800000000000011,0.9895021735077756,I,SLANT,0,-0.0834599398076534,10,1,1.6906993620239297,0.5005725606052089
84,2023091002,110,53434,Ja'Marr Chase,WR,10.23939345036317,6.339999999999996,7.870000000000003,48.8,39.02,6.65,4.568260869565218,1.8075263161014303,3.68,2.0152173913043474,0,23,2.2,7.870000000000003,0.9869786316839634,C,OUT,12,2.36456456873566,1,0,3.770819408809996,-0.055358034294162604
85,2023091002,599,40026,Marquise Goodwin,WR,30.332135189978352,27.980000000000004,10.97,93.76,26.76,9.83,6.935681818181817,3.12778575199124,4.65,1.909772727272727,0,44,4.3,10.979999999999997,0.9908184897061324,I,POST,0,-0.884748834650964,0,1,13.845636649728798,-2.81253184112913
86,2023091002,767,43344,Tyler Boyd,WR,4.304142459177886,3.75,1.8500000000000012,28.91,29.65,5.14,2.628823529411765,1.9102842797373811,4.61,3.3111764705882347,0,17,1.6,1.8500000000000012,0.9715075523335966,C,SLANT,6,-0.543297542259097,8,0,3.7884260931681037,-0.8938283747777283
87,2023091002,873,42347,Amari Cooper,WR,24.36529325830196,17.52000000000001,15.099999999999994,82.81,17.39,7.57,5.438222222222223,2.427599158997974,4.41,2.307111111111112,2,45,4.4,15.099999999999994,0.9492687292023682,C,CROSS,20,1.35698474419769,7,0,5.682791288391207,0.7392160542506258
88,2023091002,975,53463,Elijah Moore,WR,3.7716814289464864,3.3200000000000074,1.0499999999999972,88.2,45.41,3.49,1.939,1.3322000007901451,5.81,2.6355,2,20,1.9,1.3200000000000005,0.923217608830733,I,SLANT,0,-1.15798199828714,10,1,2.7868755938521454,-0.4263417216850501
